"","Toronto Raptors","Los Angeles Clippers","Charlotte Hornets","Indiana Pacers","Orlando Magic","Brooklyn Nets","Miami Heat","Philadelphia 76ers","Dallas Mavericks","San Antonio Spurs","Utah Jazz","Phoenix Suns","Portland Trail Blazers","Detroit Pistons","Houston Rockets","Golden State Warriors","Boston Celtics","Memphis Grizzlies","New Orleans Pelicans","Oklahoma City Thunder","Denver Nuggets","Sacramento Kings","Los Angeles Lakers","Milwaukee Bucks","Atlanta Hawks","New York Knicks","Chicago Bulls","Cleveland Cavaliers","Minnesota Timberwolves","Washington Wizards"
"27",1633.54589178575,1556.16353600258,1494.21368300964,1568.75048436779,1424.17435154606,1397.98085037406,1455.84712939602,1601.25272342136,1474.63388824748,1510.11074103706,1541.5452160903,1285.34694019981,1536.61443517904,1495.82012756729,1581.59015004999,1640.91299902774,1589.31790863766,1476.97173695495,1526.26148062954,1567.02955968453,1588.78334385705,1494.67250448728,1541.48026556043,1568.53888695113,1352.51095220066,1371.64610098282,1350.12419115282,1446.76570920025,1522.7875354462,1469.29689601769
"28",1621.46101019224,1544.96766093544,1480.45536387046,1579.04048272865,1431.89656493642,1407.49715435473,1466.45439634159,1608.42270491383,1465.03454535519,1514.41479723288,1532.63399722952,1281.042884004,1524.58018502592,1488.07051682975,1588.39015850732,1647.81683043047,1593.39241882139,1466.36447000938,1535.78494798831,1576.39541928311,1598.4351620805,1488.56159765887,1532.37015043647,1575.36812772043,1348.43644201693,1364.5859782689,1343.6230385319,1454.44353241375,1511.66290493043,1462.44362021372
"29",1629.83718602991,1535.60180133686,1471.93856934665,1589.4480406493,1444.92917086092,1422.71151614715,1478.50216143732,1593.20834312141,1458.96259738587,1525.61067230001,1540.6809203372,1296.42382889901,1537.79433617498,1498.59221921414,1596.65946487535,1637.29979612592,1580.31103781076,1459.56446155205,1526.86757493867,1580.68480522762,1609.25948098431,1498.16094055115,1540.88694496027,1583.11773845796,1340.84648795675,1356.9081550554,1335.90082514154,1447.61429164445,1496.1550521389,1451.30499756782
"30",1640.35422033446,1525.66490672459,1481.46431367642,1593.86955724826,1437.13521373849,1433.85013879305,1491.93155911384,1582.80078520075,1450.85919950464,1510.63529239391,1527.6483144127,1311.93168169054,1547.73123078725,1488.09963744046,1602.68270207442,1643.41070295433,1564.02434683259,1454.41178777648,1538.62131266061,1588.08142230701,1615.33142895363,1488.10320708316,1528.36422666123,1591.50448398009,1354.24539035826,1370.66647419458,1350.87620504765,1441.32011530583,1506.21278560689,1463.82771586686
"31",1627.1400691854,1533.76830460583,1491.9568954501,1579.74080307056,1424.39890389555,1441.44009285323,1504.96414603197,1589.09496153938,1445.7131747333,1522.85592245211,1519.37900804468,1323.48233242992,1555.10806130506,1474.67567304359,1589.25330439791,1648.5633767299,1554.81364352738,1447.03495725867,1526.57354756487,1596.80730603527,1603.02604940865,1480.70659000376,1515.91327506745,1600.7151872853,1364.13298311741,1366.24495759562,1346.58681910314,1455.44886948352,1495.69108322251,1450.42881346535
"32",1616.31575028159,1546.0736841508,1483.74657474744,1570.78964311167,1416.6770706135,1453.89104444701,1512.68597931402,1576.87433148118,1438.48148761803,1530.64987957454,1532.93485611409,1339.76902340808,1544.47073019464,1483.82256719947,1597.83514571075,1635.00752866049,1563.02396423004,1438.00108188109,1518.18680204275,1583.74000530642,1590.98396806924,1489.74046538134,1525.97871149997,1587.68260036716,1377.55694751428,1354.69430685624,1339.58069159102,1445.92312515376,1486.69389629141,1444.40557626628
"33",1625.26691024049,1538.71722269687,1473.08144837243,1577.72810434217,1404.12615320664,1460.89717195913,1505.6567732677,1581.22884003434,1450.16662019794,1539.64706650564,1543.57218722451,1332.69283659848,1551.70241730991,1476.75830285176,1607.42967738078,1640.15355343183,1573.87426914597,1450.48051277426,1508.12136561023,1574.1454736364,1599.61462346284,1500.26901719065,1513.4992806068,1591.56589454582,1372.89105276586,1350.33979830308,1352.31700143396,1440.67068864073,1499.76119702026,1451.48176307588
"34",1630.51934675352,1547.61508972058,1483.02927305993,1584.24634830236,1419.76837146857,1453.95871072863,1513.20824070022,1592.63809286746,1441.19171716249,1531.0652251928,1534.84630349625,1326.04799780428,1541.21763964903,1465.13255542162,1616.46686685157,1647.51001488576,1564.83707967518,1459.83956401595,1497.59281380092,1578.24357416404,1603.1858717442,1491.37115016694,1527.17587408828,1595.31119377443,1386.54670232421,1340.45220554393,1364.80658800319,1428.18110207151,1506.06113238311,1444.96351911569
"35",1619.11009392039,1556.71188992405,1471.33601864093,1588.91224305078,1431.39411889871,1460.60354952283,1502.61020368819,1581.78778795153,1454.9437646419,1543.10730653221,1545.33108115712,1338.59891521114,1553.82193974584,1458.87101033939,1623.10357527688,1633.83342140429,1571.90376818109,1452.77287551005,1485.90768122101,1564.49152668464,1606.59170130872,1502.39806020799,1516.14896404723,1601.63510788857,1397.25711407866,1336.56891136527,1358.50665264034,1418.82205082981,1492.40548282476,1435.81662495981
"36",1626.13929996671,1546.07278061592,1480.19143628617,1595.97650739848,1422.53870125347,1471.26867589784,1509.75461964502,1590.74231382541,1447.99630910314,1534.47665113861,1536.37655528324,1334.5008146835,1545.73809239425,1468.53858267565,1628.55941773068,1621.22912130748,1561.13427155303,1447.31703305625,1494.88258425646,1571.43898222339,1613.21207906957,1492.5320080668,1507.05216384376,1607.89665297081,1392.42508951483,1332.82361213666,1370.69580052429,1411.27058339729,1503.00351983679,1423.62747707586
