"","game_id","date_game","game_start_time","visitor_team_name","visitor_pts","home_team_name","home_pts","overtimes","attendance","game_remarks","home_team_wins"
"247","201911250CHI",2019-11-25,"8:00p","Portland Trail Blazers",117,"Chicago Bulls",94,"",18776,"",0
"248","201911250MIL",2019-11-25,"8:00p","Utah Jazz",118,"Milwaukee Bucks",122,"",17385,"",1
"249","201911250SAS",2019-11-25,"8:30p","Los Angeles Lakers",114,"San Antonio Spurs",104,"",18498,"",0
"250","201911250GSW",2019-11-25,"10:30p","Oklahoma City Thunder",100,"Golden State Warriors",97,"",18064,"",0
"251","201911260DAL",2019-11-26,"8:30p","Los Angeles Clippers",114,"Dallas Mavericks",99,"",20407,"",0
"252","201911260DEN",2019-11-26,"9:00p","Washington Wizards",104,"Denver Nuggets",117,"",18673,"",1
"253","201911270BOS",2019-11-27,"7:00p","Brooklyn Nets",110,"Boston Celtics",121,"",19156,"",1
"254","201911270CHO",2019-11-27,"7:00p","Detroit Pistons",101,"Charlotte Hornets",102,"",15535,"",1
"255","201911270CLE",2019-11-27,"7:00p","Orlando Magic",116,"Cleveland Cavaliers",104,"",17712,"",0
"256","201911270IND",2019-11-27,"7:00p","Utah Jazz",102,"Indiana Pacers",121,"",17027,"",1
"257","201911270PHI",2019-11-27,"7:00p","Sacramento Kings",91,"Philadelphia 76ers",97,"",20592,"",1
"258","201911270TOR",2019-11-27,"7:30p","New York Knicks",98,"Toronto Raptors",126,"",19800,"",1
"259","201911270HOU",2019-11-27,"8:00p","Miami Heat",108,"Houston Rockets",117,"",18055,"",1
"260","201911270MEM",2019-11-27,"8:00p","Los Angeles Clippers",121,"Memphis Grizzlies",119,"",16721,"",0
"261","201911270MIL",2019-11-27,"8:00p","Atlanta Hawks",102,"Milwaukee Bucks",111,"",17525,"",1
"262","201911270SAS",2019-11-27,"8:30p","Minnesota Timberwolves",113,"San Antonio Spurs",101,"",18354,"",0
"263","201911270PHO",2019-11-27,"9:00p","Washington Wizards",140,"Phoenix Suns",132,"",14123,"",0
"264","201911270NOP",2019-11-27,"9:30p","Los Angeles Lakers",114,"New Orleans Pelicans",110,"",18626,"",0
"265","201911270POR",2019-11-27,"10:00p","Oklahoma City Thunder",119,"Portland Trail Blazers",136,"",19870,"",1
"266","201911270GSW",2019-11-27,"10:30p","Chicago Bulls",90,"Golden State Warriors",104,"",18064,"",1
"267","201911290BRK",2019-11-29,"12:00p","Boston Celtics",107,"Brooklyn Nets",112,"",17732,"",1
"268","201911290DET",2019-11-29,"7:00p","Charlotte Hornets",110,"Detroit Pistons",107,"",15006,"",0
"269","201911290ORL",2019-11-29,"7:00p","Toronto Raptors",90,"Orlando Magic",83,"",17014,"",0
"270","201911290CLE",2019-11-29,"7:30p","Milwaukee Bucks",119,"Cleveland Cavaliers",110,"",19432,"",0
"271","201911290NYK",2019-11-29,"7:30p","Philadelphia 76ers",101,"New York Knicks",95,"",18109,"",0
"272","201911290IND",2019-11-29,"8:00p","Atlanta Hawks",104,"Indiana Pacers",105,"OT",15827,"",1
"273","201911290MEM",2019-11-29,"8:00p","Utah Jazz",103,"Memphis Grizzlies",94,"",16605,"",0
"274","201911290MIA",2019-11-29,"8:00p","Golden State Warriors",105,"Miami Heat",122,"",19600,"",1
"275","201911290OKC",2019-11-29,"8:00p","New Orleans Pelicans",104,"Oklahoma City Thunder",109,"",18203,"",1
"276","201911290SAS",2019-11-29,"8:30p","Los Angeles Clippers",97,"San Antonio Spurs",107,"",18354,"",1
"277","201911290PHO",2019-11-29,"9:00p","Dallas Mavericks",120,"Phoenix Suns",113,"",18055,"",0
"278","201911290POR",2019-11-29,"10:00p","Chicago Bulls",103,"Portland Trail Blazers",107,"",20139,"",1
"279","201911290LAL",2019-11-29,"10:30p","Washington Wizards",103,"Los Angeles Lakers",125,"",18997,"",1
"280","201911300SAC",2019-11-30,"5:00p","Denver Nuggets",97,"Sacramento Kings",100,"OT",17583,"",1
"281","201911300PHI",2019-11-30,"7:00p","Indiana Pacers",116,"Philadelphia 76ers",119,"",20517,"",1
"282","201911300HOU",2019-11-30,"8:00p","Atlanta Hawks",111,"Houston Rockets",158,"",18055,"",1
"283","201911300MIL",2019-11-30,"8:00p","Charlotte Hornets",96,"Milwaukee Bucks",137,"",17550,"",1
"284","201912010BRK",2019-12-01,"3:00p","Miami Heat",109,"Brooklyn Nets",106,"",17026,"",0
"285","201912010MIN",2019-12-01,"3:30p","Memphis Grizzlies",115,"Minnesota Timberwolves",107,"",12276,"",0
"286","201912010NYK",2019-12-01,"3:30p","Boston Celtics",113,"New York Knicks",104,"",18005,"",0
"287","201912010LAL",2019-12-01,"4:00p","Dallas Mavericks",114,"Los Angeles Lakers",100,"",18997,"",0
"288","201912010DET",2019-12-01,"5:00p","San Antonio Spurs",98,"Detroit Pistons",132,"",14270,"",1
"289","201912010NOP",2019-12-01,"5:00p","Oklahoma City Thunder",107,"New Orleans Pelicans",104,"",15427,"",0
"290","201912010ORL",2019-12-01,"6:00p","Golden State Warriors",96,"Orlando Magic",100,"",15052,"",1
"291","201912010TOR",2019-12-01,"6:00p","Utah Jazz",110,"Toronto Raptors",130,"",18132,"",1
"292","201912010LAC",2019-12-01,"10:30p","Washington Wizards",125,"Los Angeles Clippers",150,"",19068,"",1
"293","201912020CHO",2019-12-02,"7:00p","Phoenix Suns",109,"Charlotte Hornets",104,"",11221,"",0
"294","201912020PHI",2019-12-02,"7:00p","Utah Jazz",94,"Philadelphia 76ers",103,"",20208,"",1
"295","201912020ATL",2019-12-02,"7:30p","Golden State Warriors",79,"Atlanta Hawks",104,"",14278,"",1
"296","201912020MEM",2019-12-02,"8:00p","Indiana Pacers",117,"Memphis Grizzlies",104,"",11919,"",0
"297","201912020MIL",2019-12-02,"8:00p","New York Knicks",88,"Milwaukee Bucks",132,"",17385,"",1
"298","201912020SAC",2019-12-02,"10:00p","Chicago Bulls",113,"Sacramento Kings",106,"",17257,"",0
"299","201912030CLE",2019-12-03,"7:00p","Detroit Pistons",127,"Cleveland Cavaliers",94,"",17504,"",0
"300","201912030WAS",2019-12-03,"7:00p","Orlando Magic",127,"Washington Wizards",120,"",13159,"",0
"301","201912030NOP",2019-12-03,"7:30p","Dallas Mavericks",118,"New Orleans Pelicans",97,"",14664,"",0
"302","201912030TOR",2019-12-03,"7:30p","Miami Heat",121,"Toronto Raptors",110,"OT",19800,"",0
"303","201912030SAS",2019-12-03,"8:30p","Houston Rockets",133,"San Antonio Spurs",135,"2OT",18354,"",1
"304","201912030DEN",2019-12-03,"9:00p","Los Angeles Lakers",105,"Denver Nuggets",96,"",19658,"",0
"305","201912030LAC",2019-12-03,"10:00p","Portland Trail Blazers",97,"Los Angeles Clippers",117,"",19068,"",1
"306","201912040CHO",2019-12-04,"7:00p","Golden State Warriors",91,"Charlotte Hornets",106,"",14355,"",1
"307","201912040DET",2019-12-04,"7:00p","Milwaukee Bucks",127,"Detroit Pistons",103,"",15742,"",0
"308","201912040ORL",2019-12-04,"7:00p","Phoenix Suns",114,"Orlando Magic",128,"",15176,"",1
"309","201912040ATL",2019-12-04,"7:30p","Brooklyn Nets",130,"Atlanta Hawks",118,"",15694,"",0
"310","201912040BOS",2019-12-04,"7:30p","Miami Heat",93,"Boston Celtics",112,"",19156,"",1
"311","201912040CHI",2019-12-04,"8:00p","Memphis Grizzlies",99,"Chicago Bulls",106,"",15017,"",1
"312","201912040OKC",2019-12-04,"8:00p","Indiana Pacers",107,"Oklahoma City Thunder",100,"",18203,"",0
"313","201912040DAL",2019-12-04,"8:30p","Minnesota Timberwolves",114,"Dallas Mavericks",121,"",19671,"",1
"314","201912040UTA",2019-12-04,"9:00p","Los Angeles Lakers",121,"Utah Jazz",96,"",18306,"",0
"315","201912040POR",2019-12-04,"10:00p","Sacramento Kings",116,"Portland Trail Blazers",127,"",19393,"",1
"316","201912050WAS",2019-12-05,"7:00p","Philadelphia 76ers",113,"Washington Wizards",119,"",16554,"",1
"317","201912050NYK",2019-12-05,"7:30p","Denver Nuggets",129,"New York Knicks",92,"",18171,"",0
"318","201912050TOR",2019-12-05,"7:30p","Houston Rockets",119,"Toronto Raptors",109,"",19800,"",0
"319","201912050NOP",2019-12-05,"8:00p","Phoenix Suns",139,"New Orleans Pelicans",132,"OT",15607,"",0
"320","201912060CHO",2019-12-06,"7:00p","Brooklyn Nets",111,"Charlotte Hornets",104,"",15075,"",0
"321","201912060CLE",2019-12-06,"7:00p","Orlando Magic",93,"Cleveland Cavaliers",87,"",18446,"",0
"322","201912060DET",2019-12-06,"7:00p","Indiana Pacers",101,"Detroit Pistons",108,"",14894,"",1
"323","201912060BOS",2019-12-06,"8:00p","Denver Nuggets",95,"Boston Celtics",108,"",19156,"",1
"324","201912060CHI",2019-12-06,"8:00p","Golden State Warriors",100,"Chicago Bulls",98,"",18841,"",0
"325","201912060MIA",2019-12-06,"8:00p","Washington Wizards",103,"Miami Heat",112,"",19600,"",1
"326","201912060OKC",2019-12-06,"8:00p","Minnesota Timberwolves",127,"Oklahoma City Thunder",139,"OT",18203,"",1
"327","201912060MIL",2019-12-06,"8:30p","Los Angeles Clippers",91,"Milwaukee Bucks",119,"",17732,"",1
"328","201912060SAS",2019-12-06,"8:30p","Sacramento Kings",104,"San Antonio Spurs",105,"OT",18354,"",1
"329","201912060POR",2019-12-06,"10:30p","Los Angeles Lakers",136,"Portland Trail Blazers",113,"",19912,"",0
"330","201912070DAL",2019-12-07,"2:00p","New Orleans Pelicans",84,"Dallas Mavericks",130,"",19456,"",1
"331","201912070NYK",2019-12-07,"7:30p","Indiana Pacers",104,"New York Knicks",103,"",19110,"",0
"332","201912070PHI",2019-12-07,"7:30p","Cleveland Cavaliers",94,"Philadelphia 76ers",141,"",20844,"",1
"333","201912070HOU",2019-12-07,"8:00p","Phoenix Suns",109,"Houston Rockets",115,"",18055,"",1
"334","201912070UTA",2019-12-07,"10:00p","Memphis Grizzlies",112,"Utah Jazz",126,"",18306,"",1
"335","201912080BRK",2019-12-08,"3:00p","Denver Nuggets",102,"Brooklyn Nets",105,"",16679,"",1
"336","201912080CHO",2019-12-08,"5:00p","Atlanta Hawks",122,"Charlotte Hornets",107,"",15489,"",0
"337","201912080MIA",2019-12-08,"6:00p","Chicago Bulls",105,"Miami Heat",110,"OT",19600,"",1
"338","201912080PHI",2019-12-08,"6:00p","Toronto Raptors",104,"Philadelphia 76ers",110,"",20313,"",1
"339","201912080WAS",2019-12-08,"6:00p","Los Angeles Clippers",135,"Washington Wizards",119,"",15946,"",0
"340","201912080DAL",2019-12-08,"7:00p","Sacramento Kings",110,"Dallas Mavericks",106,"",19566,"",0
"341","201912080POR",2019-12-08,"9:00p","Oklahoma City Thunder",108,"Portland Trail Blazers",96,"",19393,"",0
"342","201912080LAL",2019-12-08,"9:30p","Minnesota Timberwolves",125,"Los Angeles Lakers",142,"",18997,"",1
"343","201912090IND",2019-12-09,"7:00p","Los Angeles Clippers",110,"Indiana Pacers",99,"",14644,"",0
"344","201912090BOS",2019-12-09,"7:30p","Cleveland Cavaliers",88,"Boston Celtics",110,"",19156,"",1
"345","201912090CHI",2019-12-09,"8:00p","Toronto Raptors",93,"Chicago Bulls",92,"",14775,"",0
"346","201912090HOU",2019-12-09,"8:00p","Sacramento Kings",119,"Houston Rockets",118,"",18055,"",0
"347","201912090MIL",2019-12-09,"8:00p","Orlando Magic",101,"Milwaukee Bucks",110,"",17385,"",1
"348","201912090NOP",2019-12-09,"8:00p","Detroit Pistons",105,"New Orleans Pelicans",103,"",13694,"",0
"349","201912090PHO",2019-12-09,"9:00p","Minnesota Timberwolves",109,"Phoenix Suns",125,"",13230,"",1
"350","201912090UTA",2019-12-09,"9:00p","Oklahoma City Thunder",104,"Utah Jazz",90,"",18306,"",0
"351","201912090GSW",2019-12-09,"10:30p","Memphis Grizzlies",110,"Golden State Warriors",102,"",18064,"",0
"352","201912100CHO",2019-12-10,"7:00p","Washington Wizards",107,"Charlotte Hornets",114,"",10626,"",1
"353","201912100MIA",2019-12-10,"8:00p","Atlanta Hawks",121,"Miami Heat",135,"OT",19600,"",1
"354","201912100PHI",2019-12-10,"8:00p","Denver Nuggets",92,"Philadelphia 76ers",97,"",20591,"",1
"355","201912100POR",2019-12-10,"10:00p","New York Knicks",87,"Portland Trail Blazers",115,"",19393,"",1
"356","201912110CLE",2019-12-11,"7:00p","Houston Rockets",116,"Cleveland Cavaliers",110,"",17122,"",0
"357","201912110IND",2019-12-11,"7:00p","Boston Celtics",117,"Indiana Pacers",122,"",15637,"",1
"358","201912110ORL",2019-12-11,"7:00p","Los Angeles Lakers",96,"Orlando Magic",87,"",18846,"",0
"359","201912110TOR",2019-12-11,"7:00p","Los Angeles Clippers",112,"Toronto Raptors",92,"",20144,"",0
"360","201912110BRK",2019-12-11,"7:30p","Charlotte Hornets",113,"Brooklyn Nets",108,"",15631,"",0
"361","201912110CHI",2019-12-11,"8:00p","Atlanta Hawks",102,"Chicago Bulls",136,"",15084,"",1
"362","201912110MIN",2019-12-11,"8:00p","Utah Jazz",127,"Minnesota Timberwolves",116,"",12369,"",0
"363","201912110PHO",2019-12-11,"9:00p","Memphis Grizzlies",115,"Phoenix Suns",108,"",12254,"",0
"364","201912110MIL",2019-12-11,"9:30p","New Orleans Pelicans",112,"Milwaukee Bucks",127,"",17385,"",1
"365","201912110SAC",2019-12-11,"10:00p","Oklahoma City Thunder",93,"Sacramento Kings",94,"",16723,"",1
"366","201912110GSW",2019-12-11,"10:30p","New York Knicks",124,"Golden State Warriors",122,"OT",18064,"",0
"367","201912120BOS",2019-12-12,"8:00p","Philadelphia 76ers",115,"Boston Celtics",109,"",19156,"",0
"368","201912120SAS",2019-12-12,"8:30p","Cleveland Cavaliers",117,"San Antonio Spurs",109,"OT",18354,"",0
"369","201912120DET",2019-12-12,"9:00p","Dallas Mavericks",122,"Detroit Pistons",111,"",20064,"at Mexico City, Mexico",0
"370","201912120DEN",2019-12-12,"10:30p","Portland Trail Blazers",99,"Denver Nuggets",114,"",18828,"",1
"371","201912130MIA",2019-12-13,"7:00p","Los Angeles Lakers",113,"Miami Heat",110,"",20013,"",0
"372","201912130ORL",2019-12-13,"7:00p","Houston Rockets",130,"Orlando Magic",107,"",16335,"",0
"373","201912130PHI",2019-12-13,"7:00p","New Orleans Pelicans",109,"Philadelphia 76ers",116,"",20620,"",1
"374","201912130ATL",2019-12-13,"7:30p","Indiana Pacers",110,"Atlanta Hawks",100,"",15121,"",0
"375","201912130CHI",2019-12-13,"8:00p","Charlotte Hornets",83,"Chicago Bulls",73,"",18377,"",0
"376","201912130MEM",2019-12-13,"8:00p","Milwaukee Bucks",127,"Memphis Grizzlies",114,"",16109,"",0
"377","201912130UTA",2019-12-13,"9:00p","Golden State Warriors",106,"Utah Jazz",114,"",18306,"",1
"378","201912130MIN",2019-12-13,"9:30p","Los Angeles Clippers",124,"Minnesota Timberwolves",117,"",17585,"",0
"379","201912130SAC",2019-12-13,"10:00p","New York Knicks",103,"Sacramento Kings",101,"",17583,"",0
"380","201912140PHO",2019-12-14,"5:00p","San Antonio Spurs",121,"Phoenix Suns",119,"OT",20013,"at Mexico City, Mexico",0
"381","201912140TOR",2019-12-14,"7:30p","Brooklyn Nets",102,"Toronto Raptors",110,"",19800,"",1
"382","201912140CHI",2019-12-14,"8:00p","Los Angeles Clippers",106,"Chicago Bulls",109,"",18426,"",1
"383","201912140MEM",2019-12-14,"8:00p","Washington Wizards",111,"Memphis Grizzlies",128,"",15631,"",1
"384","201912140DAL",2019-12-14,"8:30p","Miami Heat",122,"Dallas Mavericks",118,"OT",20333,"",0
"385","201912140MIL",2019-12-14,"8:30p","Cleveland Cavaliers",108,"Milwaukee Bucks",125,"",17481,"",1
"386","201912140DEN",2019-12-14,"9:00p","Oklahoma City Thunder",102,"Denver Nuggets",110,"",19520,"",1
"387","201912140HOU",2019-12-14,"9:00p","Detroit Pistons",115,"Houston Rockets",107,"",18055,"",0
"388","201912150NOP",2019-12-15,"3:30p","Orlando Magic",130,"New Orleans Pelicans",119,"",15388,"",0
"389","201912150IND",2019-12-15,"5:00p","Charlotte Hornets",85,"Indiana Pacers",107,"",16061,"",1
"390","201912150ATL",2019-12-15,"6:00p","Los Angeles Lakers",101,"Atlanta Hawks",96,"",16962,"",0
"391","201912150BRK",2019-12-15,"6:00p","Philadelphia 76ers",89,"Brooklyn Nets",109,"",17732,"",1
"392","201912150DEN",2019-12-15,"8:00p","New York Knicks",105,"Denver Nuggets",111,"",18867,"",1
"393","201912150GSW",2019-12-15,"8:30p","Sacramento Kings",100,"Golden State Warriors",79,"",18064,"",0
"394","201912160DET",2019-12-16,"7:00p","Washington Wizards",133,"Detroit Pistons",119,"",14632,"",0
"395","201912160TOR",2019-12-16,"7:30p","Cleveland Cavaliers",113,"Toronto Raptors",133,"",19800,"",1
"396","201912160HOU",2019-12-16,"8:00p","San Antonio Spurs",107,"Houston Rockets",109,"",18055,"",1
"397","201912160MEM",2019-12-16,"8:00p","Miami Heat",111,"Memphis Grizzlies",118,"",14021,"",1
"398","201912160MIL",2019-12-16,"8:00p","Dallas Mavericks",120,"Milwaukee Bucks",116,"",17727,"",0
"399","201912160OKC",2019-12-16,"8:00p","Chicago Bulls",106,"Oklahoma City Thunder",109,"",18203,"",1
"400","201912160PHO",2019-12-16,"9:00p","Portland Trail Blazers",111,"Phoenix Suns",110,"",14193,"",0
"401","201912170CHO",2019-12-17,"7:00p","Sacramento Kings",102,"Charlotte Hornets",110,"",13229,"",1
"402","201912170IND",2019-12-17,"7:00p","Los Angeles Lakers",102,"Indiana Pacers",105,"",17923,"",1
"403","201912170NYK",2019-12-17,"7:30p","Atlanta Hawks",120,"New York Knicks",143,"",18268,"",1
"404","201912170NOP",2019-12-17,"8:00p","Brooklyn Nets",108,"New Orleans Pelicans",101,"OT",15177,"",0
"405","201912170UTA",2019-12-17,"9:00p","Orlando Magic",102,"Utah Jazz",109,"",18306,"",1
"406","201912170LAC",2019-12-17,"10:30p","Phoenix Suns",99,"Los Angeles Clippers",120,"",19068,"",1
"407","201912180CLE",2019-12-18,"7:00p","Charlotte Hornets",98,"Cleveland Cavaliers",100,"",17023,"",1
"408","201912180DET",2019-12-18,"7:00p","Toronto Raptors",112,"Detroit Pistons",99,"",15319,"",0
"409","201912180PHI",2019-12-18,"7:00p","Miami Heat",108,"Philadelphia 76ers",104,"",20715,"",0
"410","201912180WAS",2019-12-18,"7:00p","Chicago Bulls",110,"Washington Wizards",109,"OT",14987,"",0
"411","201912180MIN",2019-12-18,"8:00p","New Orleans Pelicans",107,"Minnesota Timberwolves",99,"",12490,"",0
"412","201912180OKC",2019-12-18,"8:00p","Memphis Grizzlies",122,"Oklahoma City Thunder",126,"",18203,"",1
"413","201912180DEN",2019-12-18,"9:00p","Orlando Magic",104,"Denver Nuggets",113,"",18182,"",1
"414","201912180DAL",2019-12-18,"9:30p","Boston Celtics",109,"Dallas Mavericks",103,"",20181,"",0
"415","201912180POR",2019-12-18,"10:00p","Golden State Warriors",112,"Portland Trail Blazers",122,"",19393,"",1
"416","201912190ATL",2019-12-19,"7:30p","Utah Jazz",111,"Atlanta Hawks",106,"",16739,"",0
"417","201912190MIL",2019-12-19,"8:00p","Los Angeles Lakers",104,"Milwaukee Bucks",111,"",18051,"",1
"418","201912190SAS",2019-12-19,"8:30p","Brooklyn Nets",105,"San Antonio Spurs",118,"",18354,"",1
"419","201912190LAC",2019-12-19,"10:30p","Houston Rockets",122,"Los Angeles Clippers",117,"",19068,"",0
"420","201912200CLE",2019-12-20,"7:00p","Memphis Grizzlies",107,"Cleveland Cavaliers",114,"",19432,"",1
"421","201912200IND",2019-12-20,"7:00p","Sacramento Kings",105,"Indiana Pacers",119,"",14649,"",1
"422","201912200BOS",2019-12-20,"7:30p","Detroit Pistons",93,"Boston Celtics",114,"",19156,"",1
"423","201912200TOR",2019-12-20,"7:30p","Washington Wizards",118,"Toronto Raptors",122,"",19800,"",1
"424","201912200MIA",2019-12-20,"8:00p","New York Knicks",114,"Miami Heat",129,"",19704,"",1
"425","201912200OKC",2019-12-20,"8:00p","Phoenix Suns",108,"Oklahoma City Thunder",126,"",18203,"",1
"426","201912200PHI",2019-12-20,"8:00p","Dallas Mavericks",117,"Philadelphia 76ers",98,"",20778,"",0
"427","201912200DEN",2019-12-20,"9:00p","Minnesota Timberwolves",100,"Denver Nuggets",109,"",19520,"",1
"428","201912200POR",2019-12-20,"10:00p","Orlando Magic",103,"Portland Trail Blazers",118,"",19393,"",1
"429","201912200GSW",2019-12-20,"10:30p","New Orleans Pelicans",102,"Golden State Warriors",106,"",18064,"",1
"430","201912210CHO",2019-12-21,"5:00p","Utah Jazz",114,"Charlotte Hornets",107,"",16187,"",0
"431","201912210BRK",2019-12-21,"6:00p","Atlanta Hawks",112,"Brooklyn Nets",122,"",16496,"",1
"432","201912210DET",2019-12-21,"7:00p","Chicago Bulls",119,"Detroit Pistons",107,"",15948,"",0
"433","201912210PHI",2019-12-21,"7:00p","Washington Wizards",108,"Philadelphia 76ers",125,"",20529,"",1
"434","201912210NYK",2019-12-21,"7:30p","Milwaukee Bucks",123,"New York Knicks",102,"",18124,"",0
"435","201912210MEM",2019-12-21,"8:00p","Sacramento Kings",115,"Memphis Grizzlies",119,"",15603,"",1
"436","201912210SAS",2019-12-21,"8:30p","Los Angeles Clippers",134,"San Antonio Spurs",109,"",18354,"",0
"437","201912210PHO",2019-12-21,"9:00p","Houston Rockets",139,"Phoenix Suns",125,"",16061,"",0
"438","201912210POR",2019-12-21,"10:00p","Minnesota Timberwolves",106,"Portland Trail Blazers",113,"",19393,"",1
"439","201912220TOR",2019-12-22,"3:30p","Dallas Mavericks",107,"Toronto Raptors",110,"",19800,"",1
"440","201912220BOS",2019-12-22,"6:00p","Charlotte Hornets",93,"Boston Celtics",119,"",19156,"",1
"441","201912220MIL",2019-12-22,"7:00p","Indiana Pacers",89,"Milwaukee Bucks",117,"",18029,"",1
"442","201912220OKC",2019-12-22,"7:00p","Los Angeles Clippers",112,"Oklahoma City Thunder",118,"",18203,"",1
"443","201912220LAL",2019-12-22,"9:30p","Denver Nuggets",128,"Los Angeles Lakers",104,"",18997,"",0
"444","201912230CLE",2019-12-23,"7:00p","Atlanta Hawks",118,"Cleveland Cavaliers",121,"",18007,"",1
"445","201912230DET",2019-12-23,"7:00p","Philadelphia 76ers",125,"Detroit Pistons",109,"",16476,"",0
"446","201912230IND",2019-12-23,"7:00p","Toronto Raptors",115,"Indiana Pacers",120,"OT",17164,"",1
"447","201912230NYK",2019-12-23,"7:00p","Washington Wizards",121,"New York Knicks",115,"",19413,"",0
"448","201912230ORL",2019-12-23,"7:00p","Chicago Bulls",95,"Orlando Magic",103,"",18846,"",1
"449","201912230MIA",2019-12-23,"7:30p","Utah Jazz",104,"Miami Heat",107,"",19890,"",1
"450","201912230MEM",2019-12-23,"8:00p","San Antonio Spurs",145,"Memphis Grizzlies",115,"",16776,"",0
"451","201912230PHO",2019-12-23,"9:00p","Denver Nuggets",113,"Phoenix Suns",111,"",16041,"",0
"452","201912230POR",2019-12-23,"10:00p","New Orleans Pelicans",102,"Portland Trail Blazers",94,"",19499,"",0
"453","201912230SAC",2019-12-23,"10:00p","Houston Rockets",113,"Sacramento Kings",104,"",17583,"",0
"454","201912230GSW",2019-12-23,"10:30p","Minnesota Timberwolves",104,"Golden State Warriors",113,"",18064,"",1
"455","201912250TOR",2019-12-25,"12:00p","Boston Celtics",118,"Toronto Raptors",102,"",19800,"",0
"456","201912250PHI",2019-12-25,"2:30p","Milwaukee Bucks",109,"Philadelphia 76ers",121,"",21028,"",1
"457","201912250GSW",2019-12-25,"5:00p","Houston Rockets",104,"Golden State Warriors",116,"",18064,"",1
"458","201912250LAL",2019-12-25,"8:00p","Los Angeles Clippers",111,"Los Angeles Lakers",106,"",18997,"",0
"459","201912250DEN",2019-12-25,"10:30p","New Orleans Pelicans",112,"Denver Nuggets",100,"",19520,"",0
"460","201912260DET",2019-12-26,"7:00p","Washington Wizards",102,"Detroit Pistons",132,"",17188,"",1
"461","201912260BRK",2019-12-26,"7:30p","New York Knicks",94,"Brooklyn Nets",82,"",17732,"",0
"462","201912260DAL",2019-12-26,"8:00p","San Antonio Spurs",98,"Dallas Mavericks",102,"",20427,"",1
"463","201912260OKC",2019-12-26,"8:00p","Memphis Grizzlies",110,"Oklahoma City Thunder",97,"",18203,"",0
"464","201912260SAC",2019-12-26,"10:00p","Minnesota Timberwolves",105,"Sacramento Kings",104,"2OT",17583,"",0
"465","201912260UTA",2019-12-26,"10:30p","Portland Trail Blazers",115,"Utah Jazz",121,"",18306,"",1
"466","201912270BOS",2019-12-27,"4:00p","Cleveland Cavaliers",117,"Boston Celtics",129,"",19156,"",1
"467","201912270CHO",2019-12-27,"7:00p","Oklahoma City Thunder",104,"Charlotte Hornets",102,"OT",18418,"",0
"468","201912270ORL",2019-12-27,"7:00p","Philadelphia 76ers",97,"Orlando Magic",98,"",17311,"",1
"469","201912270ATL",2019-12-27,"7:30p","Milwaukee Bucks",112,"Atlanta Hawks",86,"",17358,"",0
"470","201912270MIA",2019-12-27,"8:00p","Indiana Pacers",112,"Miami Heat",113,"",19767,"",1
"471","201912270GSW",2019-12-27,"10:30p","Phoenix Suns",96,"Golden State Warriors",105,"",18064,"",1
"472","201912280DEN",2019-12-28,"5:00p","Memphis Grizzlies",110,"Denver Nuggets",119,"",19697,"",1
"473","201912280BOS",2019-12-28,"7:00p","Toronto Raptors",113,"Boston Celtics",97,"",19156,"",0
"474","201912280NOP",2019-12-28,"7:00p","Indiana Pacers",98,"New Orleans Pelicans",120,"",15391,"",1
"475","201912280CHI",2019-12-28,"8:00p","Atlanta Hawks",81,"Chicago Bulls",116,"",21496,"",1
"476","201912280HOU",2019-12-28,"8:00p","Brooklyn Nets",98,"Houston Rockets",108,"",18306,"",1
"477","201912280MIA",2019-12-28,"8:00p","Philadelphia 76ers",116,"Miami Heat",117,"OT",19865,"",1
"478","201912280MIN",2019-12-28,"8:00p","Cleveland Cavaliers",94,"Minnesota Timberwolves",88,"",15411,"",0
"479","201912280WAS",2019-12-28,"8:00p","New York Knicks",107,"Washington Wizards",100,"",19033,"",0
"480","201912280GSW",2019-12-28,"8:30p","Dallas Mavericks",141,"Golden State Warriors",121,"",18064,"",0
"481","201912280MIL",2019-12-28,"8:30p","Orlando Magic",100,"Milwaukee Bucks",111,"",17920,"",1
"482","201912280SAS",2019-12-28,"8:30p","Detroit Pistons",109,"San Antonio Spurs",136,"",18524,"",1
"483","201912280SAC",2019-12-28,"9:00p","Phoenix Suns",112,"Sacramento Kings",110,"",17583,"",0
"484","201912280POR",2019-12-28,"10:00p","Los Angeles Lakers",128,"Portland Trail Blazers",120,"",19960,"",0
"485","201912280LAC",2019-12-28,"10:30p","Utah Jazz",120,"Los Angeles Clippers",107,"",19068,"",0
"486","201912290TOR",2019-12-29,"6:00p","Oklahoma City Thunder",98,"Toronto Raptors",97,"",19800,"",0
"487","201912290DEN",2019-12-29,"8:00p","Sacramento Kings",115,"Denver Nuggets",120,"",19520,"",1
"488","201912290MEM",2019-12-29,"8:00p","Charlotte Hornets",104,"Memphis Grizzlies",117,"",16842,"",1
"489","201912290NOP",2019-12-29,"8:00p","Houston Rockets",112,"New Orleans Pelicans",127,"",17712,"",1
"490","201912290LAL",2019-12-29,"9:30p","Dallas Mavericks",95,"Los Angeles Lakers",108,"",18997,"",1
"491","201912300ORL",2019-12-30,"7:00p","Atlanta Hawks",101,"Orlando Magic",93,"",17784,"",0
"492","201912300WAS",2019-12-30,"7:00p","Miami Heat",105,"Washington Wizards",123,"",20476,"",1
"493","201912300CHI",2019-12-30,"8:00p","Milwaukee Bucks",123,"Chicago Bulls",102,"",21954,"",0
