"","game_id","date_game","game_start_time","visitor_team_name","visitor_pts","home_team_name","home_pts","overtimes","attendance","game_remarks","home_team_wins"
"494","201712250GSW",2017-12-25,"3:00p","Cleveland Cavaliers",92,"Golden State Warriors",99,"",19596,"",1
"495","201712250BOS",2017-12-25,"5:30p","Washington Wizards",111,"Boston Celtics",103,"",18624,"",0
"496","201712250OKC",2017-12-25,"8:00p","Houston Rockets",107,"Oklahoma City Thunder",112,"",18203,"",1
"497","201712250LAL",2017-12-25,"10:30p","Minnesota Timberwolves",121,"Los Angeles Lakers",104,"",18997,"",0
"498","201712260DAL",2017-12-26,"7:00p","Toronto Raptors",93,"Dallas Mavericks",98,"",20005,"",1
"499","201712260DET",2017-12-26,"7:00p","Indiana Pacers",83,"Detroit Pistons",107,"",20491,"",1
"500","201712260MIA",2017-12-26,"7:30p","Orlando Magic",89,"Miami Heat",107,"",19600,"",1
"501","201712260MIL",2017-12-26,"8:00p","Chicago Bulls",115,"Milwaukee Bucks",106,"",18717,"",0
"502","201712260SAS",2017-12-26,"8:30p","Brooklyn Nets",97,"San Antonio Spurs",109,"",18492,"",1
"503","201712260DEN",2017-12-26,"9:00p","Utah Jazz",83,"Denver Nuggets",107,"",17104,"",1
"504","201712260PHO",2017-12-26,"9:00p","Memphis Grizzlies",97,"Phoenix Suns",99,"",17105,"",1
"505","201712260LAC",2017-12-26,"10:30p","Sacramento Kings",95,"Los Angeles Clippers",122,"",16393,"",1
"506","201712270CHO",2017-12-27,"7:00p","Boston Celtics",102,"Charlotte Hornets",91,"",19611,"",0
"507","201712270IND",2017-12-27,"7:00p","Dallas Mavericks",98,"Indiana Pacers",94,"",17923,"",0
"508","201712270ATL",2017-12-27,"7:30p","Washington Wizards",99,"Atlanta Hawks",113,"",15763,"",1
"509","201712270CHI",2017-12-27,"8:00p","New York Knicks",87,"Chicago Bulls",92,"",21883,"",1
"510","201712270MIN",2017-12-27,"8:00p","Denver Nuggets",125,"Minnesota Timberwolves",128,"OT",18978,"",1
"511","201712270NOP",2017-12-27,"8:00p","Brooklyn Nets",113,"New Orleans Pelicans",128,"",16707,"",1
"512","201712270OKC",2017-12-27,"8:00p","Toronto Raptors",107,"Oklahoma City Thunder",124,"",18203,"",1
"513","201712270SAC",2017-12-27,"10:00p","Cleveland Cavaliers",95,"Sacramento Kings",109,"",17583,"",1
"514","201712270GSW",2017-12-27,"10:30p","Utah Jazz",101,"Golden State Warriors",126,"",19596,"",1
"515","201712270LAL",2017-12-27,"10:30p","Memphis Grizzlies",109,"Los Angeles Lakers",99,"",18997,"",0
"516","201712280ORL",2017-12-28,"7:00p","Detroit Pistons",89,"Orlando Magic",102,"",18846,"",1
"517","201712280BOS",2017-12-28,"8:00p","Houston Rockets",98,"Boston Celtics",99,"",18624,"",1
"518","201712280MIL",2017-12-28,"8:00p","Minnesota Timberwolves",96,"Milwaukee Bucks",102,"",18717,"",1
"519","201712280SAS",2017-12-28,"8:30p","New York Knicks",107,"San Antonio Spurs",119,"",18935,"",1
"520","201712280POR",2017-12-28,"10:30p","Philadelphia 76ers",110,"Portland Trail Blazers",114,"",20104,"",1
"521","201712290WAS",2017-12-29,"7:00p","Houston Rockets",103,"Washington Wizards",121,"",20356,"",1
"522","201712290TOR",2017-12-29,"7:30p","Atlanta Hawks",98,"Toronto Raptors",111,"",19800,"",1
"523","201712290CHI",2017-12-29,"8:00p","Indiana Pacers",107,"Chicago Bulls",119,"",21178,"",1
"524","201712290MIA",2017-12-29,"8:00p","Brooklyn Nets",111,"Miami Heat",87,"",19600,"",0
"525","201712290NOP",2017-12-29,"8:00p","Dallas Mavericks",128,"New Orleans Pelicans",120,"",16878,"",0
"526","201712290OKC",2017-12-29,"8:00p","Milwaukee Bucks",97,"Oklahoma City Thunder",95,"",18203,"",0
"527","201712290SAC",2017-12-29,"10:00p","Phoenix Suns",111,"Sacramento Kings",101,"",17583,"",0
"528","201712290GSW",2017-12-29,"10:30p","Charlotte Hornets",111,"Golden State Warriors",100,"",19596,"",0
"529","201712290LAL",2017-12-29,"10:30p","Los Angeles Clippers",121,"Los Angeles Lakers",106,"",18997,"",0
"530","201712300DET",2017-12-30,"7:00p","San Antonio Spurs",79,"Detroit Pistons",93,"",19671,"",1
"531","201712300NOP",2017-12-30,"7:00p","New York Knicks",105,"New Orleans Pelicans",103,"",16947,"",0
"532","201712300ORL",2017-12-30,"7:00p","Miami Heat",117,"Orlando Magic",111,"",18846,"",0
"533","201712300ATL",2017-12-30,"7:30p","Portland Trail Blazers",89,"Atlanta Hawks",104,"",15877,"",1
"534","201712300UTA",2017-12-30,"8:00p","Cleveland Cavaliers",101,"Utah Jazz",104,"",18306,"",1
"535","201712300GSW",2017-12-30,"8:30p","Memphis Grizzlies",128,"Golden State Warriors",141,"",19596,"",1
"536","201712300DEN",2017-12-30,"9:00p","Philadelphia 76ers",107,"Denver Nuggets",102,"",19599,"",0
"537","201712310WAS",2017-12-31,"3:30p","Chicago Bulls",110,"Washington Wizards",114,"",20356,"",1
"538","201712310IND",2017-12-31,"5:00p","Minnesota Timberwolves",107,"Indiana Pacers",90,"",17923,"",0
"539","201712310BOS",2017-12-31,"5:30p","Brooklyn Nets",105,"Boston Celtics",108,"",18624,"",1
"540","201712310HOU",2017-12-31,"7:00p","Los Angeles Lakers",142,"Houston Rockets",148,"2OT",18179,"",1
"541","201712310LAC",2017-12-31,"7:00p","Charlotte Hornets",98,"Los Angeles Clippers",106,"",17348,"",1
"542","201712310OKC",2017-12-31,"7:00p","Dallas Mavericks",116,"Oklahoma City Thunder",113,"",18203,"",0
"543","201712310SAC",2017-12-31,"7:00p","Memphis Grizzlies",114,"Sacramento Kings",96,"",17583,"",0
"544","201712310PHO",2017-12-31,"8:00p","Philadelphia 76ers",123,"Phoenix Suns",110,"",16983,"",0
"545","201801010BRK",2018-01-01,"7:30p","Orlando Magic",95,"Brooklyn Nets",98,"",16164,"",1
"546","201801010TOR",2018-01-01,"7:30p","Milwaukee Bucks",127,"Toronto Raptors",131,"OT",19800,"",1
"547","201801010CHI",2018-01-01,"8:00p","Portland Trail Blazers",124,"Chicago Bulls",120,"OT",20860,"",0
"548","201801010MIN",2018-01-01,"8:00p","Los Angeles Lakers",96,"Minnesota Timberwolves",114,"",18978,"",1
"549","201801020CLE",2018-01-02,"7:00p","Portland Trail Blazers",110,"Cleveland Cavaliers",127,"",20562,"",1
"550","201801020NYK",2018-01-02,"7:30p","San Antonio Spurs",100,"New York Knicks",91,"",19812,"",0
"551","201801020PHO",2018-01-02,"9:00p","Atlanta Hawks",103,"Phoenix Suns",104,"",15921,"",1
"552","201801020SAC",2018-01-02,"10:00p","Charlotte Hornets",131,"Sacramento Kings",111,"",17583,"",0
"553","201801020LAC",2018-01-02,"10:30p","Memphis Grizzlies",105,"Los Angeles Clippers",113,"",15711,"",1
"554","201801030ORL",2018-01-03,"7:00p","Houston Rockets",116,"Orlando Magic",98,"",18588,"",0
"555","201801030PHI",2018-01-03,"7:00p","San Antonio Spurs",106,"Philadelphia 76ers",112,"",20642,"",1
"556","201801030WAS",2018-01-03,"7:00p","New York Knicks",103,"Washington Wizards",121,"",17206,"",1
"557","201801030BRK",2018-01-03,"7:30p","Minnesota Timberwolves",97,"Brooklyn Nets",98,"",16215,"",1
"558","201801030MIA",2018-01-03,"7:30p","Detroit Pistons",104,"Miami Heat",111,"",19600,"",1
"559","201801030BOS",2018-01-03,"8:00p","Cleveland Cavaliers",88,"Boston Celtics",102,"",18624,"",1
"560","201801030CHI",2018-01-03,"8:00p","Toronto Raptors",124,"Chicago Bulls",115,"",20056,"",0
"561","201801030MIL",2018-01-03,"8:00p","Indiana Pacers",101,"Milwaukee Bucks",122,"",15613,"",1
"562","201801030DAL",2018-01-03,"8:30p","Golden State Warriors",125,"Dallas Mavericks",122,"",20212,"",0
"563","201801030DEN",2018-01-03,"9:00p","Phoenix Suns",111,"Denver Nuggets",134,"",14079,"",1
"564","201801030UTA",2018-01-03,"9:00p","New Orleans Pelicans",108,"Utah Jazz",98,"",18306,"",0
"565","201801030LAL",2018-01-03,"10:30p","Oklahoma City Thunder",133,"Los Angeles Lakers",96,"",18997,"",0
"566","201801040HOU",2018-01-04,"8:00p","Golden State Warriors",124,"Houston Rockets",114,"",18055,"",0
"567","201801040LAC",2018-01-04,"10:30p","Oklahoma City Thunder",127,"Los Angeles Clippers",117,"",19068,"",0
"568","201801050BOS",2018-01-05,"7:00p","Minnesota Timberwolves",84,"Boston Celtics",91,"",18624,"",1
"569","201801050PHI",2018-01-05,"7:00p","Detroit Pistons",78,"Philadelphia 76ers",114,"",20592,"",1
"570","201801050MIA",2018-01-05,"8:00p","New York Knicks",103,"Miami Heat",107,"OT",19600,"",1
"571","201801050MIL",2018-01-05,"8:00p","Toronto Raptors",129,"Milwaukee Bucks",110,"",18717,"",0
"572","201801050DAL",2018-01-05,"8:30p","Chicago Bulls",127,"Dallas Mavericks",124,"",20073,"",0
"573","201801050SAS",2018-01-05,"8:30p","Phoenix Suns",89,"San Antonio Spurs",103,"",18501,"",1
"574","201801050DEN",2018-01-05,"9:00p","Utah Jazz",91,"Denver Nuggets",99,"",15557,"",1
"575","201801050MEM",2018-01-05,"9:30p","Washington Wizards",102,"Memphis Grizzlies",100,"",16988,"",0
"576","201801050POR",2018-01-05,"10:00p","Atlanta Hawks",89,"Portland Trail Blazers",110,"",19393,"",1
"577","201801050LAL",2018-01-05,"10:30p","Charlotte Hornets",108,"Los Angeles Lakers",94,"",18997,"",0
"578","201801060LAC",2018-01-06,"3:30p","Golden State Warriors",121,"Los Angeles Clippers",105,"",19068,"",0
"579","201801060BRK",2018-01-06,"6:00p","Boston Celtics",87,"Brooklyn Nets",85,"",17732,"",0
"580","201801060DET",2018-01-06,"7:00p","Houston Rockets",101,"Detroit Pistons",108,"",18046,"",1
"581","201801060IND",2018-01-06,"7:00p","Chicago Bulls",86,"Indiana Pacers",125,"",17923,"",1
"582","201801060ORL",2018-01-06,"7:00p","Cleveland Cavaliers",131,"Orlando Magic",127,"",18997,"",0
"583","201801060WAS",2018-01-06,"8:00p","Milwaukee Bucks",110,"Washington Wizards",103,"",18762,"",0
"584","201801060MIN",2018-01-06,"9:00p","New Orleans Pelicans",98,"Minnesota Timberwolves",116,"",18978,"",1
"585","201801060SAC",2018-01-06,"10:00p","Denver Nuggets",98,"Sacramento Kings",106,"",17583,"",1
"586","201801070MIA",2018-01-07,"3:30p","Utah Jazz",102,"Miami Heat",103,"",19600,"",1
"587","201801070DAL",2018-01-07,"7:00p","New York Knicks",100,"Dallas Mavericks",96,"",20171,"",0
"588","201801070PHO",2018-01-07,"8:00p","Oklahoma City Thunder",100,"Phoenix Suns",114,"",18055,"",1
"589","201801070POR",2018-01-07,"9:00p","San Antonio Spurs",110,"Portland Trail Blazers",111,"",19393,"",1
"590","201801070LAL",2018-01-07,"9:30p","Atlanta Hawks",113,"Los Angeles Lakers",132,"",18997,"",1
"591","201801080IND",2018-01-08,"7:00p","Milwaukee Bucks",96,"Indiana Pacers",109,"",14670,"",1
"592","201801080BRK",2018-01-08,"7:30p","Toronto Raptors",114,"Brooklyn Nets",113,"OT",13681,"",0
"593","201801080CHI",2018-01-08,"8:00p","Houston Rockets",116,"Chicago Bulls",107,"",17462,"",0
"594","201801080MIN",2018-01-08,"8:00p","Cleveland Cavaliers",99,"Minnesota Timberwolves",127,"",18978,"",1
"595","201801080NOP",2018-01-08,"8:00p","Detroit Pistons",109,"New Orleans Pelicans",112,"",12874,"",1
"596","201801080SAC",2018-01-08,"10:00p","San Antonio Spurs",107,"Sacramento Kings",100,"",17583,"",0
"597","201801080GSW",2018-01-08,"10:30p","Denver Nuggets",114,"Golden State Warriors",124,"",19596,"",1
"598","201801080LAC",2018-01-08,"10:30p","Atlanta Hawks",107,"Los Angeles Clippers",108,"",14624,"",1
"599","201801090TOR",2018-01-09,"7:30p","Miami Heat",90,"Toronto Raptors",89,"",19800,"",0
"600","201801090OKC",2018-01-09,"8:00p","Portland Trail Blazers",117,"Oklahoma City Thunder",106,"",18203,"",0
"601","201801090DAL",2018-01-09,"8:30p","Orlando Magic",99,"Dallas Mavericks",114,"",19306,"",1
"602","201801090LAL",2018-01-09,"10:30p","Sacramento Kings",86,"Los Angeles Lakers",99,"",18997,"",1
"603","201801100CHO",2018-01-10,"7:00p","Dallas Mavericks",115,"Charlotte Hornets",111,"",14462,"",0
"604","201801100IND",2018-01-10,"7:00p","Miami Heat",114,"Indiana Pacers",106,"",14540,"",0
"605","201801100WAS",2018-01-10,"7:00p","Utah Jazz",107,"Washington Wizards",104,"",15640,"",0
"606","201801100BRK",2018-01-10,"7:30p","Detroit Pistons",114,"Brooklyn Nets",80,"",13457,"",0
"607","201801100NYK",2018-01-10,"7:30p","Chicago Bulls",122,"New York Knicks",119,"2OT",19812,"",0
"608","201801100HOU",2018-01-10,"8:00p","Portland Trail Blazers",112,"Houston Rockets",121,"",18055,"",1
"609","201801100MEM",2018-01-10,"8:00p","New Orleans Pelicans",102,"Memphis Grizzlies",105,"",14312,"",1
"610","201801100MIL",2018-01-10,"8:00p","Orlando Magic",103,"Milwaukee Bucks",110,"",14543,"",1
"611","201801100MIN",2018-01-10,"8:00p","Oklahoma City Thunder",88,"Minnesota Timberwolves",104,"",18978,"",1
"612","201801100DEN",2018-01-10,"9:00p","Atlanta Hawks",110,"Denver Nuggets",97,"",14182,"",0
"613","201801100GSW",2018-01-10,"10:30p","Los Angeles Clippers",125,"Golden State Warriors",106,"",19596,"",0
"614","201801110PHI",2018-01-11,"3:00p","Boston Celtics",114,"Philadelphia 76ers",103,"",19078,"at London, England",0
"615","201801110TOR",2018-01-11,"8:00p","Cleveland Cavaliers",99,"Toronto Raptors",133,"",19923,"",1
"616","201801110SAC",2018-01-11,"10:00p","Los Angeles Clippers",121,"Sacramento Kings",115,"",17583,"",0
"617","201801110LAL",2018-01-11,"10:30p","San Antonio Spurs",81,"Los Angeles Lakers",93,"",18997,"",1
"618","201801120CHO",2018-01-12,"7:00p","Utah Jazz",88,"Charlotte Hornets",99,"",14848,"",1
"619","201801120IND",2018-01-12,"7:00p","Cleveland Cavaliers",95,"Indiana Pacers",97,"",17923,"",1
"620","201801120WAS",2018-01-12,"7:00p","Orlando Magic",119,"Washington Wizards",125,"",18171,"",1
"621","201801120ATL",2018-01-12,"7:30p","Brooklyn Nets",110,"Atlanta Hawks",105,"",13093,"",0
"622","201801120MIL",2018-01-12,"8:00p","Golden State Warriors",108,"Milwaukee Bucks",94,"",18717,"",0
"623","201801120MIN",2018-01-12,"8:00p","New York Knicks",108,"Minnesota Timberwolves",118,"",18978,"",1
"624","201801120NOP",2018-01-12,"8:00p","Portland Trail Blazers",113,"New Orleans Pelicans",119,"",17003,"",1
"625","201801120DEN",2018-01-12,"9:00p","Memphis Grizzlies",78,"Denver Nuggets",87,"",15607,"",1
"626","201801120PHO",2018-01-12,"10:30p","Houston Rockets",112,"Phoenix Suns",95,"",18055,"",0
"627","201801130DAL",2018-01-13,"2:00p","Los Angeles Lakers",107,"Dallas Mavericks",101,"OT",20209,"",0
"628","201801130LAC",2018-01-13,"3:30p","Sacramento Kings",105,"Los Angeles Clippers",126,"",16656,"",1
"629","201801130CHO",2018-01-13,"5:00p","Oklahoma City Thunder",101,"Charlotte Hornets",91,"",19624,"",0
"630","201801130WAS",2018-01-13,"7:00p","Brooklyn Nets",113,"Washington Wizards",119,"OT",18354,"",1
"631","201801130TOR",2018-01-13,"7:30p","Golden State Warriors",127,"Toronto Raptors",125,"",20078,"",0
"632","201801130CHI",2018-01-13,"8:00p","Detroit Pistons",105,"Chicago Bulls",107,"",21613,"",1
"633","201801130SAS",2018-01-13,"8:30p","Denver Nuggets",80,"San Antonio Spurs",112,"",18418,"",1
"634","201801140MIA",2018-01-14,"1:00p","Milwaukee Bucks",79,"Miami Heat",97,"",19600,"",1
"635","201801140NYK",2018-01-14,"3:30p","New Orleans Pelicans",123,"New York Knicks",118,"OT",19812,"",0
"636","201801140PHO",2018-01-14,"8:00p","Indiana Pacers",120,"Phoenix Suns",97,"",17091,"",0
"637","201801140MIN",2018-01-14,"9:00p","Portland Trail Blazers",103,"Minnesota Timberwolves",120,"",14739,"",1
"638","201801150DET",2018-01-15,"12:30p","Charlotte Hornets",118,"Detroit Pistons",107,"",17200,"",0
"639","201801150PHI",2018-01-15,"1:00p","Toronto Raptors",111,"Philadelphia 76ers",117,"",20637,"",1
"640","201801150WAS",2018-01-15,"2:00p","Milwaukee Bucks",104,"Washington Wizards",95,"",19607,"",0
"641","201801150ATL",2018-01-15,"3:00p","San Antonio Spurs",99,"Atlanta Hawks",102,"",15806,"",1
"642","201801150BRK",2018-01-15,"3:00p","New York Knicks",119,"Brooklyn Nets",104,"",17732,"",0
"643","201801150CHI",2018-01-15,"3:30p","Miami Heat",111,"Chicago Bulls",119,"",20546,"",1
"644","201801150MEM",2018-01-15,"5:30p","Los Angeles Lakers",114,"Memphis Grizzlies",123,"",17794,"",1
"645","201801150CLE",2018-01-15,"8:00p","Golden State Warriors",118,"Cleveland Cavaliers",108,"",20562,"",0
"646","201801150OKC",2018-01-15,"8:00p","Sacramento Kings",88,"Oklahoma City Thunder",95,"",18203,"",1
"647","201801150UTA",2018-01-15,"9:00p","Indiana Pacers",109,"Utah Jazz",94,"",18306,"",0
"648","201801150LAC",2018-01-15,"10:30p","Houston Rockets",102,"Los Angeles Clippers",113,"",17622,"",1
"649","201801160ORL",2018-01-16,"7:00p","Minnesota Timberwolves",102,"Orlando Magic",108,"",18589,"",1
"650","201801160BOS",2018-01-16,"7:30p","New Orleans Pelicans",116,"Boston Celtics",113,"OT",18624,"",0
"651","201801160DEN",2018-01-16,"9:00p","Dallas Mavericks",102,"Denver Nuggets",105,"",14097,"",1
"652","201801160POR",2018-01-16,"10:00p","Phoenix Suns",111,"Portland Trail Blazers",118,"",18604,"",1
"653","201801170CHO",2018-01-17,"7:00p","Washington Wizards",109,"Charlotte Hornets",133,"",11528,"",1
"654","201801170ATL",2018-01-17,"7:30p","New Orleans Pelicans",93,"Atlanta Hawks",94,"",10894,"",1
"655","201801170BRK",2018-01-17,"7:30p","San Antonio Spurs",100,"Brooklyn Nets",95,"",15425,"",0
"656","201801170TOR",2018-01-17,"7:30p","Detroit Pistons",91,"Toronto Raptors",96,"",19800,"",1
"657","201801170CHI",2018-01-17,"8:00p","Golden State Warriors",119,"Chicago Bulls",112,"",21372,"",0
"658","201801170MEM",2018-01-17,"8:00p","New York Knicks",99,"Memphis Grizzlies",105,"",12885,"",1
"659","201801170MIL",2018-01-17,"8:00p","Miami Heat",106,"Milwaukee Bucks",101,"",16695,"",0
"660","201801170OKC",2018-01-17,"8:00p","Los Angeles Lakers",90,"Oklahoma City Thunder",114,"",18203,"",1
"661","201801170SAC",2018-01-17,"10:00p","Utah Jazz",120,"Sacramento Kings",105,"",17583,"",0
"662","201801170LAC",2018-01-17,"10:30p","Denver Nuggets",104,"Los Angeles Clippers",109,"",15043,"",1
"663","201801180BOS",2018-01-18,"7:00p","Philadelphia 76ers",89,"Boston Celtics",80,"",18624,"",0
"664","201801180CLE",2018-01-18,"7:00p","Orlando Magic",103,"Cleveland Cavaliers",104,"",20562,"",1
"665","201801180HOU",2018-01-18,"9:30p","Minnesota Timberwolves",98,"Houston Rockets",116,"",18055,"",1
"666","201801180POR",2018-01-18,"10:00p","Indiana Pacers",86,"Portland Trail Blazers",100,"",19071,"",1
"667","201801190TOR",2018-01-19,"7:00p","San Antonio Spurs",83,"Toronto Raptors",86,"",19800,"",1
"668","201801190BRK",2018-01-19,"7:30p","Miami Heat",95,"Brooklyn Nets",101,"",17732,"",1
"669","201801190DET",2018-01-19,"8:00p","Washington Wizards",122,"Detroit Pistons",112,"",14744,"",0
"670","201801190MEM",2018-01-19,"8:00p","Sacramento Kings",88,"Memphis Grizzlies",106,"",16831,"",1
"671","201801190DEN",2018-01-19,"9:00p","Phoenix Suns",108,"Denver Nuggets",100,"",15732,"",0
"672","201801190LAL",2018-01-19,"10:30p","Indiana Pacers",86,"Los Angeles Lakers",99,"",18997,"",1
"673","201801190UTA",2018-01-19,"10:30p","New York Knicks",117,"Utah Jazz",115,"",18306,"",0
"674","201801200CLE",2018-01-20,"3:30p","Oklahoma City Thunder",148,"Cleveland Cavaliers",124,"",20562,"",0
"675","201801200ATL",2018-01-20,"5:00p","Chicago Bulls",113,"Atlanta Hawks",97,"",15597,"",0
"676","201801200CHO",2018-01-20,"7:00p","Miami Heat",106,"Charlotte Hornets",105,"",18687,"",0
"677","201801200NOP",2018-01-20,"7:00p","Memphis Grizzlies",104,"New Orleans Pelicans",111,"",18212,"",1
"678","201801200PHI",2018-01-20,"7:30p","Milwaukee Bucks",94,"Philadelphia 76ers",116,"",20826,"",1
"679","201801200HOU",2018-01-20,"8:30p","Golden State Warriors",108,"Houston Rockets",116,"",18055,"",1
"680","201801200MIN",2018-01-20,"9:00p","Toronto Raptors",109,"Minnesota Timberwolves",115,"",17828,"",1
"681","201801200UTA",2018-01-20,"9:00p","Los Angeles Clippers",113,"Utah Jazz",125,"",18306,"",1
"682","201801200POR",2018-01-20,"10:00p","Dallas Mavericks",108,"Portland Trail Blazers",117,"",19464,"",1
"683","201801210BOS",2018-01-21,"1:00p","Orlando Magic",103,"Boston Celtics",95,"",18624,"",0
"684","201801210LAL",2018-01-21,"3:30p","New York Knicks",107,"Los Angeles Lakers",127,"",18997,"",1
"685","201801210DET",2018-01-21,"4:00p","Brooklyn Nets",101,"Detroit Pistons",100,"",17554,"",0
"686","201801210SAS",2018-01-21,"7:00p","Indiana Pacers",94,"San Antonio Spurs",86,"",18418,"",0
"687","201801220CHO",2018-01-22,"7:00p","Sacramento Kings",107,"Charlotte Hornets",112,"",11806,"",1
"688","201801220ATL",2018-01-22,"7:30p","Utah Jazz",90,"Atlanta Hawks",104,"",11096,"",1
"689","201801220HOU",2018-01-22,"8:00p","Miami Heat",90,"Houston Rockets",99,"",18055,"",1
"690","201801220MEM",2018-01-22,"8:00p","Philadelphia 76ers",101,"Memphis Grizzlies",105,"",14288,"",1
"691","201801220MIL",2018-01-22,"8:00p","Phoenix Suns",105,"Milwaukee Bucks",109,"",14766,"",1
"692","201801220NOP",2018-01-22,"8:00p","Chicago Bulls",128,"New Orleans Pelicans",132,"2OT",17101,"",1
"693","201801220DAL",2018-01-22,"8:30p","Washington Wizards",75,"Dallas Mavericks",98,"",19328,"",1
"694","201801220DEN",2018-01-22,"9:00p","Portland Trail Blazers",101,"Denver Nuggets",104,"",14474,"",1
"695","201801220LAC",2018-01-22,"10:30p","Minnesota Timberwolves",126,"Los Angeles Clippers",118,"",16347,"",0
"696","201801230ORL",2018-01-23,"7:00p","Sacramento Kings",105,"Orlando Magic",99,"",18846,"",0
"697","201801230OKC",2018-01-23,"8:00p","Brooklyn Nets",108,"Oklahoma City Thunder",109,"",18203,"",1
"698","201801230SAS",2018-01-23,"8:00p","Cleveland Cavaliers",102,"San Antonio Spurs",114,"",18418,"",1
"699","201801230GSW",2018-01-23,"10:30p","New York Knicks",112,"Golden State Warriors",123,"",19596,"",1
"700","201801230LAL",2018-01-23,"10:30p","Boston Celtics",107,"Los Angeles Lakers",108,"",18997,"",1
"701","201801240CHO",2018-01-24,"7:00p","New Orleans Pelicans",101,"Charlotte Hornets",96,"",14588,"",0
"702","201801240DET",2018-01-24,"7:00p","Utah Jazz",98,"Detroit Pistons",95,"OT",15682,"",0
"703","201801240IND",2018-01-24,"7:00p","Phoenix Suns",101,"Indiana Pacers",116,"",14060,"",1
"704","201801240PHI",2018-01-24,"7:00p","Chicago Bulls",101,"Philadelphia 76ers",115,"",20547,"",1
"705","201801240ATL",2018-01-24,"7:30p","Toronto Raptors",108,"Atlanta Hawks",93,"",12780,"",0
"706","201801240DAL",2018-01-24,"8:00p","Houston Rockets",104,"Dallas Mavericks",97,"",19378,"",0
"707","201801240MEM",2018-01-24,"8:00p","San Antonio Spurs",108,"Memphis Grizzlies",85,"",15812,"",0
"708","201801240POR",2018-01-24,"10:00p","Minnesota Timberwolves",114,"Portland Trail Blazers",123,"",18920,"",1
"709","201801240LAC",2018-01-24,"10:30p","Boston Celtics",113,"Los Angeles Clippers",102,"",19430,"",0
"710","201801250MIA",2018-01-25,"7:30p","Sacramento Kings",89,"Miami Heat",88,"",19600,"",0
"711","201801250OKC",2018-01-25,"8:00p","Washington Wizards",112,"Oklahoma City Thunder",121,"",18203,"",1
"712","201801250DEN",2018-01-25,"9:00p","New York Knicks",118,"Denver Nuggets",130,"",15482,"",1
"713","201801250GSW",2018-01-25,"10:30p","Minnesota Timberwolves",113,"Golden State Warriors",126,"",19596,"",1
"714","201801260CHO",2018-01-26,"7:00p","Atlanta Hawks",110,"Charlotte Hornets",121,"",15479,"",1
"715","201801260CLE",2018-01-26,"7:30p","Indiana Pacers",108,"Cleveland Cavaliers",115,"",20562,"",1
"716","201801260TOR",2018-01-26,"7:30p","Utah Jazz",97,"Toronto Raptors",93,"",19800,"",0
"717","201801260CHI",2018-01-26,"8:00p","Los Angeles Lakers",108,"Chicago Bulls",103,"",21827,"",0
"718","201801260MEM",2018-01-26,"8:00p","Los Angeles Clippers",109,"Memphis Grizzlies",100,"",16369,"",0
"719","201801260MIL",2018-01-26,"8:00p","Brooklyn Nets",91,"Milwaukee Bucks",116,"",18717,"",1
"720","201801260NOP",2018-01-26,"8:00p","Houston Rockets",113,"New Orleans Pelicans",115,"",17186,"",1
"721","201801260DAL",2018-01-26,"8:30p","Portland Trail Blazers",107,"Dallas Mavericks",93,"",19876,"",0
"722","201801260SAS",2018-01-26,"8:30p","Philadelphia 76ers",97,"San Antonio Spurs",78,"",18418,"",0
"723","201801260PHO",2018-01-26,"9:00p","New York Knicks",107,"Phoenix Suns",85,"",17068,"",0
"724","201801270DET",2018-01-27,"5:00p","Oklahoma City Thunder",121,"Detroit Pistons",108,"",20491,"",0
"725","201801270IND",2018-01-27,"7:00p","Orlando Magic",112,"Indiana Pacers",114,"",17923,"",1
"726","201801270ATL",2018-01-27,"7:30p","Washington Wizards",129,"Atlanta Hawks",104,"",15843,"",0
"727","201801270MIA",2018-01-27,"7:30p","Charlotte Hornets",91,"Miami Heat",95,"",19600,"",1
"728","201801270GSW",2018-01-27,"8:30p","Boston Celtics",105,"Golden State Warriors",109,"",19596,"",1
"729","201801270DEN",2018-01-27,"9:00p","Dallas Mavericks",89,"Denver Nuggets",91,"",19520,"",1
"730","201801270MIN",2018-01-27,"9:00p","Brooklyn Nets",97,"Minnesota Timberwolves",111,"",16231,"",1
"731","201801280CHI",2018-01-28,"3:30p","Milwaukee Bucks",110,"Chicago Bulls",96,"",21630,"",0
"732","201801280HOU",2018-01-28,"3:30p","Phoenix Suns",102,"Houston Rockets",113,"",18055,"",1
"733","201801280NOP",2018-01-28,"4:00p","Los Angeles Clippers",112,"New Orleans Pelicans",103,"",16378,"",0
"734","201801280CLE",2018-01-28,"6:00p","Detroit Pistons",104,"Cleveland Cavaliers",121,"",20562,"",1
"735","201801280OKC",2018-01-28,"6:00p","Philadelphia 76ers",112,"Oklahoma City Thunder",122,"",18202,"",1
"736","201801280TOR",2018-01-28,"6:00p","Los Angeles Lakers",111,"Toronto Raptors",123,"",19800,"",1
"737","201801280SAS",2018-01-28,"7:00p","Sacramento Kings",98,"San Antonio Spurs",113,"",18418,"",1
"738","201801290IND",2018-01-29,"7:00p","Charlotte Hornets",96,"Indiana Pacers",105,"",14225,"",1
"739","201801290ATL",2018-01-29,"7:30p","Minnesota Timberwolves",100,"Atlanta Hawks",105,"",12589,"",1
"740","201801290MEM",2018-01-29,"8:00p","Phoenix Suns",109,"Memphis Grizzlies",120,"",13202,"",1
