"","game_id","date_game","game_start_time","visitor_team_name","visitor_pts","home_team_name","home_pts","overtimes","attendance","game_remarks","home_team_wins"
"681","201701250BRK",2017-01-25,"7:30p","Miami Heat",109,"Brooklyn Nets",106,"",14929,"",0
"682","201701250CHI",2017-01-25,"8:00p","Atlanta Hawks",119,"Chicago Bulls",114,"",21445,"",0
"683","201701250CHO",2017-01-25,"8:00p","Golden State Warriors",113,"Charlotte Hornets",103,"",19639,"",0
"684","201701250MEM",2017-01-25,"8:00p","Toronto Raptors",99,"Memphis Grizzlies",101,"",15904,"",1
"685","201701250MIL",2017-01-25,"8:00p","Philadelphia 76ers",114,"Milwaukee Bucks",109,"",13663,"",0
"686","201701250NOP",2017-01-25,"8:00p","Oklahoma City Thunder",114,"New Orleans Pelicans",105,"",15277,"",0
"687","201701250DAL",2017-01-25,"8:30p","New York Knicks",95,"Dallas Mavericks",103,"",19750,"",1
"688","201701250POR",2017-01-25,"10:30p","Los Angeles Lakers",98,"Portland Trail Blazers",105,"",19393,"",1
"689","201701260MIN",2017-01-26,"8:00p","Indiana Pacers",109,"Minnesota Timberwolves",103,"",14862,"",0
"690","201701260OKC",2017-01-26,"8:00p","Dallas Mavericks",98,"Oklahoma City Thunder",109,"",18203,"",1
"691","201701260DEN",2017-01-26,"9:00p","Phoenix Suns",120,"Denver Nuggets",127,"",12231,"",1
"692","201701260UTA",2017-01-26,"10:30p","Los Angeles Lakers",88,"Utah Jazz",96,"",19911,"",1
"693","201701270IND",2017-01-27,"7:00p","Sacramento Kings",111,"Indiana Pacers",115,"OT",17522,"",1
"694","201701270BOS",2017-01-27,"7:30p","Orlando Magic",98,"Boston Celtics",128,"",18624,"",1
"695","201701270CLE",2017-01-27,"7:30p","Brooklyn Nets",116,"Cleveland Cavaliers",124,"",20562,"",1
"696","201701270NYK",2017-01-27,"7:30p","Charlotte Hornets",107,"New York Knicks",110,"",19812,"",1
"697","201701270TOR",2017-01-27,"7:30p","Milwaukee Bucks",86,"Toronto Raptors",102,"",19800,"",1
"698","201701270ATL",2017-01-27,"8:00p","Washington Wizards",112,"Atlanta Hawks",86,"",16968,"",0
"699","201701270CHI",2017-01-27,"8:00p","Miami Heat",100,"Chicago Bulls",88,"",22082,"",0
"700","201701270NOP",2017-01-27,"8:00p","San Antonio Spurs",103,"New Orleans Pelicans",119,"",17757,"",1
"701","201701270PHI",2017-01-27,"8:00p","Houston Rockets",123,"Philadelphia 76ers",118,"",20588,"",0
"702","201701270POR",2017-01-27,"10:00p","Memphis Grizzlies",109,"Portland Trail Blazers",112,"",19558,"",1
"703","201701280CHO",2017-01-28,"7:00p","Sacramento Kings",109,"Charlotte Hornets",106,"",18597,"",0
"704","201701280MIA",2017-01-28,"7:30p","Detroit Pistons",103,"Miami Heat",116,"",19600,"",1
"705","201701280MIL",2017-01-28,"8:00p","Boston Celtics",112,"Milwaukee Bucks",108,"OT",18717,"",0
"706","201701280GSW",2017-01-28,"8:30p","Los Angeles Clippers",98,"Golden State Warriors",144,"",19596,"",1
"707","201701280MIN",2017-01-28,"9:00p","Brooklyn Nets",109,"Minnesota Timberwolves",129,"",14798,"",1
"708","201701280PHO",2017-01-28,"9:00p","Denver Nuggets",123,"Phoenix Suns",112,"",18055,"",0
"709","201701280UTA",2017-01-28,"9:00p","Memphis Grizzlies",102,"Utah Jazz",95,"",19911,"",0
"710","201701290ATL",2017-01-29,"3:00p","New York Knicks",139,"Atlanta Hawks",142,"4OT",13643,"",1
"711","201701290CLE",2017-01-29,"3:30p","Oklahoma City Thunder",91,"Cleveland Cavaliers",107,"",20562,"",1
"712","201701290IND",2017-01-29,"6:00p","Houston Rockets",101,"Indiana Pacers",120,"",17923,"",1
"713","201701290NOP",2017-01-29,"6:00p","Washington Wizards",107,"New Orleans Pelicans",94,"",16779,"",0
"714","201701290TOR",2017-01-29,"6:00p","Orlando Magic",114,"Toronto Raptors",113,"",19800,"",0
"715","201701290CHI",2017-01-29,"7:00p","Philadelphia 76ers",108,"Chicago Bulls",121,"",21606,"",1
"716","201701290SAS",2017-01-29,"7:00p","Dallas Mavericks",105,"San Antonio Spurs",101,"",18418,"",0
"717","201701290POR",2017-01-29,"9:00p","Golden State Warriors",113,"Portland Trail Blazers",111,"",19393,"",0
"718","201701300PHI",2017-01-30,"6:00p","Sacramento Kings",119,"Philadelphia 76ers",122,"",15840,"",1
"719","201701300MIA",2017-01-30,"7:30p","Brooklyn Nets",96,"Miami Heat",104,"",19600,"",1
"720","201701300BOS",2017-01-30,"8:00p","Detroit Pistons",109,"Boston Celtics",113,"",18188,"",1
"721","201701300MIN",2017-01-30,"8:00p","Orlando Magic",105,"Minnesota Timberwolves",111,"OT",11124,"",1
"722","201701300DAL",2017-01-30,"8:30p","Cleveland Cavaliers",97,"Dallas Mavericks",104,"",20202,"",1
"723","201701300PHO",2017-01-30,"10:30p","Memphis Grizzlies",115,"Phoenix Suns",96,"",16332,"",0
"724","201701310TOR",2017-01-31,"7:00p","New Orleans Pelicans",106,"Toronto Raptors",108,"OT",19800,"",1
"725","201701310WAS",2017-01-31,"7:00p","New York Knicks",101,"Washington Wizards",117,"",16683,"",1
"726","201701310HOU",2017-01-31,"8:00p","Sacramento Kings",83,"Houston Rockets",105,"",15187,"",1
"727","201701310SAS",2017-01-31,"8:30p","Oklahoma City Thunder",94,"San Antonio Spurs",108,"",18418,"",1
"728","201701310POR",2017-01-31,"10:00p","Charlotte Hornets",98,"Portland Trail Blazers",115,"",19393,"",1
"729","201701310LAL",2017-01-31,"10:30p","Denver Nuggets",116,"Los Angeles Lakers",120,"",18997,"",1
"730","201702010CLE",2017-02-01,"7:00p","Minnesota Timberwolves",97,"Cleveland Cavaliers",125,"",20562,"",1
"731","201702010ORL",2017-02-01,"7:00p","Indiana Pacers",98,"Orlando Magic",88,"",16662,"",0
"732","201702010BOS",2017-02-01,"7:30p","Toronto Raptors",104,"Boston Celtics",109,"",18624,"",1
"733","201702010BRK",2017-02-01,"7:30p","New York Knicks",95,"Brooklyn Nets",90,"",17732,"",0
"734","201702010DET",2017-02-01,"7:30p","New Orleans Pelicans",98,"Detroit Pistons",118,"",14262,"",1
"735","201702010MIA",2017-02-01,"7:30p","Atlanta Hawks",93,"Miami Heat",116,"",19600,"",1
"736","201702010DAL",2017-02-01,"8:30p","Philadelphia 76ers",95,"Dallas Mavericks",113,"",19263,"",1
"737","201702010DEN",2017-02-01,"9:00p","Memphis Grizzlies",119,"Denver Nuggets",99,"",12020,"",0
"738","201702010PHO",2017-02-01,"9:00p","Los Angeles Clippers",124,"Phoenix Suns",114,"",16191,"",0
"739","201702010UTA",2017-02-01,"9:00p","Milwaukee Bucks",88,"Utah Jazz",104,"",19694,"",1
"740","201702010OKC",2017-02-01,"9:30p","Chicago Bulls",128,"Oklahoma City Thunder",100,"",18203,"",0
"741","201702010GSW",2017-02-01,"10:30p","Charlotte Hornets",111,"Golden State Warriors",126,"",19596,"",1
"742","201702020WAS",2017-02-02,"7:00p","Los Angeles Lakers",108,"Washington Wizards",116,"",16473,"",1
"743","201702020HOU",2017-02-02,"8:00p","Atlanta Hawks",113,"Houston Rockets",108,"",15602,"",0
"744","201702020SAS",2017-02-02,"8:30p","Philadelphia 76ers",86,"San Antonio Spurs",102,"",18418,"",1
"745","201702020LAC",2017-02-02,"10:30p","Golden State Warriors",133,"Los Angeles Clippers",120,"",19385,"",0
"746","201702030ORL",2017-02-03,"7:00p","Toronto Raptors",94,"Orlando Magic",102,"",17141,"",1
"747","201702030BRK",2017-02-03,"7:30p","Indiana Pacers",106,"Brooklyn Nets",97,"",14557,"",0
"748","201702030DET",2017-02-03,"7:30p","Minnesota Timberwolves",108,"Detroit Pistons",116,"",16934,"",1
"749","201702030BOS",2017-02-03,"8:00p","Los Angeles Lakers",107,"Boston Celtics",113,"",18624,"",1
"750","201702030HOU",2017-02-03,"8:00p","Chicago Bulls",117,"Houston Rockets",121,"OT",18055,"",1
"751","201702030OKC",2017-02-03,"8:00p","Memphis Grizzlies",102,"Oklahoma City Thunder",114,"",18203,"",1
"752","201702030DEN",2017-02-03,"9:00p","Milwaukee Bucks",117,"Denver Nuggets",121,"",18792,"",1
"753","201702030POR",2017-02-03,"10:30p","Dallas Mavericks",108,"Portland Trail Blazers",104,"",19393,"",0
"754","201702030SAC",2017-02-03,"10:30p","Phoenix Suns",105,"Sacramento Kings",103,"",17608,"",0
"755","201702040ATL",2017-02-04,"7:00p","Orlando Magic",86,"Atlanta Hawks",113,"",16691,"",1
"756","201702040IND",2017-02-04,"7:00p","Detroit Pistons",84,"Indiana Pacers",105,"",17660,"",1
"757","201702040WAS",2017-02-04,"7:00p","New Orleans Pelicans",91,"Washington Wizards",105,"",19651,"",1
"758","201702040MIA",2017-02-04,"7:30p","Philadelphia 76ers",102,"Miami Heat",125,"",19754,"",1
"759","201702040NYK",2017-02-04,"8:30p","Cleveland Cavaliers",111,"New York Knicks",104,"",19812,"",0
"760","201702040MIN",2017-02-04,"9:00p","Memphis Grizzlies",107,"Minnesota Timberwolves",99,"",15081,"",0
"761","201702040PHO",2017-02-04,"9:00p","Milwaukee Bucks",137,"Phoenix Suns",112,"",17192,"",0
"762","201702040SAS",2017-02-04,"9:00p","Denver Nuggets",97,"San Antonio Spurs",121,"",18418,"",1
"763","201702040UTA",2017-02-04,"9:00p","Charlotte Hornets",98,"Utah Jazz",105,"",19911,"",1
"764","201702040SAC",2017-02-04,"10:30p","Golden State Warriors",106,"Sacramento Kings",109,"OT",17608,"",1
"765","201702050BRK",2017-02-05,"12:00p","Toronto Raptors",103,"Brooklyn Nets",95,"",14245,"",0
"766","201702050BOS",2017-02-05,"2:00p","Los Angeles Clippers",102,"Boston Celtics",107,"",18624,"",1
"767","201702050OKC",2017-02-05,"3:00p","Portland Trail Blazers",99,"Oklahoma City Thunder",105,"",18203,"",1
"768","201702060IND",2017-02-06,"7:00p","Oklahoma City Thunder",90,"Indiana Pacers",93,"",16123,"",1
"769","201702060NYK",2017-02-06,"7:00p","Los Angeles Lakers",121,"New York Knicks",107,"",19812,"",0
"770","201702060WAS",2017-02-06,"7:00p","Cleveland Cavaliers",140,"Washington Wizards",135,"OT",20356,"",0
"771","201702060ATL",2017-02-06,"7:30p","Utah Jazz",120,"Atlanta Hawks",95,"",13126,"",0
"772","201702060DET",2017-02-06,"7:30p","Philadelphia 76ers",96,"Detroit Pistons",113,"",14731,"",1
"773","201702060TOR",2017-02-06,"7:30p","Los Angeles Clippers",109,"Toronto Raptors",118,"",19800,"",1
"774","201702060MIN",2017-02-06,"8:00p","Miami Heat",115,"Minnesota Timberwolves",113,"",12502,"",0
"775","201702060NOP",2017-02-06,"8:00p","Phoenix Suns",106,"New Orleans Pelicans",111,"",15888,"",1
"776","201702060DEN",2017-02-06,"9:00p","Dallas Mavericks",87,"Denver Nuggets",110,"",13047,"",1
"777","201702060MEM",2017-02-06,"9:30p","San Antonio Spurs",74,"Memphis Grizzlies",89,"",16708,"",1
"778","201702060SAC",2017-02-06,"10:30p","Chicago Bulls",112,"Sacramento Kings",107,"",17608,"",0
"779","201702070CHO",2017-02-07,"7:00p","Brooklyn Nets",107,"Charlotte Hornets",111,"",15322,"",1
"780","201702070HOU",2017-02-07,"8:00p","Orlando Magic",104,"Houston Rockets",128,"",15514,"",1
"781","201702070DAL",2017-02-07,"8:30p","Portland Trail Blazers",114,"Dallas Mavericks",113,"",19326,"",0
"782","201702080IND",2017-02-08,"7:00p","Cleveland Cavaliers",132,"Indiana Pacers",117,"",17580,"",0
"783","201702080PHI",2017-02-08,"7:00p","San Antonio Spurs",111,"Philadelphia 76ers",103,"",19233,"",0
"784","201702080ATL",2017-02-08,"7:30p","Denver Nuggets",106,"Atlanta Hawks",117,"",14222,"",1
"785","201702080BRK",2017-02-08,"7:30p","Washington Wizards",114,"Brooklyn Nets",110,"OT",13179,"",0
"786","201702080DET",2017-02-08,"7:30p","Los Angeles Lakers",102,"Detroit Pistons",121,"",15121,"",1
"787","201702080MEM",2017-02-08,"8:00p","Phoenix Suns",91,"Memphis Grizzlies",110,"",16044,"",1
"788","201702080MIL",2017-02-08,"8:00p","Miami Heat",106,"Milwaukee Bucks",88,"",14211,"",0
"789","201702080MIN",2017-02-08,"8:00p","Toronto Raptors",109,"Minnesota Timberwolves",112,"",13832,"",1
"790","201702080NOP",2017-02-08,"8:00p","Utah Jazz",127,"New Orleans Pelicans",94,"",14508,"",0
"791","201702080NYK",2017-02-08,"8:00p","Los Angeles Clippers",119,"New York Knicks",115,"",19812,"",0
"792","201702080GSW",2017-02-08,"10:30p","Chicago Bulls",92,"Golden State Warriors",123,"",19596,"",1
"793","201702080SAC",2017-02-08,"10:30p","Boston Celtics",92,"Sacramento Kings",108,"",17608,"",1
"794","201702090CHO",2017-02-09,"7:00p","Houston Rockets",107,"Charlotte Hornets",95,"",16270,"",0
"795","201702090ORL",2017-02-09,"7:00p","Philadelphia 76ers",112,"Orlando Magic",111,"",17829,"",0
"796","201702090OKC",2017-02-09,"8:00p","Cleveland Cavaliers",109,"Oklahoma City Thunder",118,"",18203,"",1
"797","201702090DAL",2017-02-09,"8:30p","Utah Jazz",105,"Dallas Mavericks",112,"OT",19883,"",1
"798","201702090POR",2017-02-09,"10:30p","Boston Celtics",120,"Portland Trail Blazers",111,"",19393,"",0
"799","201702100BRK",2017-02-10,"7:30p","Miami Heat",108,"Brooklyn Nets",99,"",15382,"",0
"800","201702100DET",2017-02-10,"7:30p","San Antonio Spurs",103,"Detroit Pistons",92,"",17222,"",0
"801","201702100NYK",2017-02-10,"7:30p","Denver Nuggets",131,"New York Knicks",123,"",19812,"",0
"802","201702100MEM",2017-02-10,"8:00p","Golden State Warriors",122,"Memphis Grizzlies",107,"",18119,"",0
"803","201702100MIL",2017-02-10,"8:00p","Los Angeles Lakers",122,"Milwaukee Bucks",114,"",16380,"",0
"804","201702100MIN",2017-02-10,"8:00p","New Orleans Pelicans",122,"Minnesota Timberwolves",106,"",16093,"",0
"805","201702100WAS",2017-02-10,"8:00p","Indiana Pacers",107,"Washington Wizards",112,"",19503,"",1
"806","201702100PHO",2017-02-10,"10:30p","Chicago Bulls",97,"Phoenix Suns",115,"",18055,"",1
"807","201702100SAC",2017-02-10,"10:30p","Atlanta Hawks",107,"Sacramento Kings",108,"",17608,"",1
"808","201702110CHO",2017-02-11,"5:00p","Los Angeles Clippers",107,"Charlotte Hornets",102,"",19483,"",0
"809","201702110IND",2017-02-11,"7:00p","Milwaukee Bucks",116,"Indiana Pacers",100,"",17923,"",0
"810","201702110CLE",2017-02-11,"7:30p","Denver Nuggets",109,"Cleveland Cavaliers",125,"",20562,"",1
"811","201702110PHI",2017-02-11,"7:30p","Miami Heat",109,"Philadelphia 76ers",117,"",20698,"",1
"812","201702110OKC",2017-02-11,"8:30p","Golden State Warriors",130,"Oklahoma City Thunder",114,"",18203,"",0
"813","201702110DAL",2017-02-11,"9:00p","Orlando Magic",80,"Dallas Mavericks",112,"",20052,"",1
"814","201702110HOU",2017-02-11,"9:00p","Phoenix Suns",102,"Houston Rockets",133,"",18055,"",1
"815","201702110UTA",2017-02-11,"10:00p","Boston Celtics",112,"Utah Jazz",104,"",19911,"",0
"816","201702120MIN",2017-02-12,"3:30p","Chicago Bulls",89,"Minnesota Timberwolves",117,"",19356,"",1
"817","201702120NYK",2017-02-12,"3:30p","San Antonio Spurs",90,"New York Knicks",94,"",19812,"",1
"818","201702120TOR",2017-02-12,"6:00p","Detroit Pistons",102,"Toronto Raptors",101,"",19800,"",0
"819","201702120SAC",2017-02-12,"9:00p","New Orleans Pelicans",99,"Sacramento Kings",105,"",17608,"",1
"820","201702130CHO",2017-02-13,"7:00p","Philadelphia 76ers",105,"Charlotte Hornets",99,"",15775,"",0
"821","201702130IND",2017-02-13,"7:00p","San Antonio Spurs",110,"Indiana Pacers",106,"",15203,"",0
"822","201702130BRK",2017-02-13,"7:30p","Memphis Grizzlies",112,"Brooklyn Nets",103,"",13597,"",0
"823","201702130MIA",2017-02-13,"7:30p","Orlando Magic",116,"Miami Heat",107,"",19600,"",0
"824","201702130MIL",2017-02-13,"8:00p","Detroit Pistons",89,"Milwaukee Bucks",102,"",13397,"",1
"825","201702130WAS",2017-02-13,"8:00p","Oklahoma City Thunder",98,"Washington Wizards",120,"",20356,"",1
"826","201702130DAL",2017-02-13,"8:30p","Boston Celtics",111,"Dallas Mavericks",98,"",20159,"",0
"827","201702130DEN",2017-02-13,"9:00p","Golden State Warriors",110,"Denver Nuggets",132,"",19941,"",1
"828","201702130PHO",2017-02-13,"9:00p","New Orleans Pelicans",110,"Phoenix Suns",108,"",16321,"",0
"829","201702130UTA",2017-02-13,"9:00p","Los Angeles Clippers",88,"Utah Jazz",72,"",19521,"",0
"830","201702130POR",2017-02-13,"10:30p","Atlanta Hawks",109,"Portland Trail Blazers",104,"OT",19475,"",0
"831","201702140CHI",2017-02-14,"8:00p","Toronto Raptors",94,"Chicago Bulls",105,"",21220,"",1
"832","201702140MIN",2017-02-14,"8:00p","Cleveland Cavaliers",116,"Minnesota Timberwolves",108,"",17738,"",0
"833","201702140LAL",2017-02-14,"10:30p","Sacramento Kings",97,"Los Angeles Lakers",96,"",19997,"",0
"834","201702150CLE",2017-02-15,"7:00p","Indiana Pacers",104,"Cleveland Cavaliers",113,"",20562,"",1
"835","201702150ORL",2017-02-15,"7:00p","San Antonio Spurs",107,"Orlando Magic",79,"",17101,"",0
"836","201702150BOS",2017-02-15,"7:30p","Philadelphia 76ers",108,"Boston Celtics",116,"",18624,"",1
"837","201702150BRK",2017-02-15,"7:30p","Milwaukee Bucks",129,"Brooklyn Nets",125,"",16182,"",0
"838","201702150DET",2017-02-15,"7:30p","Dallas Mavericks",91,"Detroit Pistons",98,"",13549,"",1
"839","201702150TOR",2017-02-15,"7:30p","Charlotte Hornets",85,"Toronto Raptors",90,"",19800,"",1
"840","201702150HOU",2017-02-15,"8:00p","Miami Heat",117,"Houston Rockets",109,"",16967,"",0
"841","201702150MEM",2017-02-15,"8:00p","New Orleans Pelicans",95,"Memphis Grizzlies",91,"",16145,"",0
"842","201702150DEN",2017-02-15,"9:00p","Minnesota Timberwolves",112,"Denver Nuggets",99,"",13924,"",0
"843","201702150PHO",2017-02-15,"9:00p","Los Angeles Lakers",101,"Phoenix Suns",137,"",18055,"",1
"844","201702150UTA",2017-02-15,"9:00p","Portland Trail Blazers",88,"Utah Jazz",111,"",19590,"",1
"845","201702150OKC",2017-02-15,"9:30p","New York Knicks",105,"Oklahoma City Thunder",116,"",18203,"",1
"846","201702150GSW",2017-02-15,"10:30p","Sacramento Kings",86,"Golden State Warriors",109,"",19596,"",1
"847","201702150LAC",2017-02-15,"10:30p","Atlanta Hawks",84,"Los Angeles Clippers",99,"",19060,"",1
"848","201702160IND",2017-02-16,"7:00p","Washington Wizards",111,"Indiana Pacers",98,"",17233,"",0
"849","201702160CHI",2017-02-16,"8:00p","Boston Celtics",103,"Chicago Bulls",104,"",21866,"",1
"850","201702230ORL",2017-02-23,"7:00p","Portland Trail Blazers",112,"Orlando Magic",103,"",17487,"",0
"851","201702230DET",2017-02-23,"7:30p","Charlotte Hornets",108,"Detroit Pistons",114,"OT",14913,"",1
"852","201702230CLE",2017-02-23,"8:00p","New York Knicks",104,"Cleveland Cavaliers",119,"",20562,"",1
"853","201702230NOP",2017-02-23,"8:00p","Houston Rockets",129,"New Orleans Pelicans",99,"",18470,"",0
"854","201702230GSW",2017-02-23,"10:30p","Los Angeles Clippers",113,"Golden State Warriors",123,"",19596,"",1
"855","201702230SAC",2017-02-23,"10:30p","Denver Nuggets",100,"Sacramento Kings",116,"",17608,"",1
"856","201702240IND",2017-02-24,"7:00p","Memphis Grizzlies",92,"Indiana Pacers",102,"",17923,"",1
"857","201702240PHI",2017-02-24,"7:00p","Washington Wizards",112,"Philadelphia 76ers",120,"",19277,"",1
"858","201702240ATL",2017-02-24,"8:00p","Miami Heat",108,"Atlanta Hawks",90,"",18122,"",0
"859","201702240CHI",2017-02-24,"8:00p","Phoenix Suns",121,"Chicago Bulls",128,"OT",21641,"",1
"860","201702240MIL",2017-02-24,"8:00p","Utah Jazz",109,"Milwaukee Bucks",95,"",16064,"",0
"861","201702240MIN",2017-02-24,"8:00p","Dallas Mavericks",84,"Minnesota Timberwolves",97,"",15948,"",1
"862","201702240OKC",2017-02-24,"8:00p","Los Angeles Lakers",93,"Oklahoma City Thunder",110,"",18203,"",1
"863","201702240TOR",2017-02-24,"8:00p","Boston Celtics",97,"Toronto Raptors",107,"",19800,"",1
"864","201702240DEN",2017-02-24,"9:00p","Brooklyn Nets",109,"Denver Nuggets",129,"",17143,"",1
"865","201702240LAC",2017-02-24,"10:30p","San Antonio Spurs",105,"Los Angeles Clippers",97,"",19060,"",0
"866","201702250SAC",2017-02-25,"5:00p","Charlotte Hornets",99,"Sacramento Kings",85,"",17608,"",0
"867","201702250ORL",2017-02-25,"7:00p","Atlanta Hawks",86,"Orlando Magic",105,"",18498,"",1
"868","201702250NYK",2017-02-25,"7:30p","Philadelphia 76ers",109,"New York Knicks",110,"",19812,"",1
"869","201702250MIA",2017-02-25,"8:00p","Indiana Pacers",95,"Miami Heat",113,"",19600,"",1
"870","201702250CLE",2017-02-25,"8:30p","Chicago Bulls",117,"Cleveland Cavaliers",99,"",20562,"",0
"871","201702250DAL",2017-02-25,"8:30p","New Orleans Pelicans",83,"Dallas Mavericks",96,"",20411,"",1
"872","201702250HOU",2017-02-25,"9:00p","Minnesota Timberwolves",130,"Houston Rockets",142,"",18055,"",1
"873","201702250GSW",2017-02-25,"10:30p","Brooklyn Nets",95,"Golden State Warriors",112,"",19596,"",1
"874","201702260LAL",2017-02-26,"3:30p","San Antonio Spurs",119,"Los Angeles Lakers",98,"",18997,"",0
"875","201702260MIL",2017-02-26,"3:30p","Phoenix Suns",96,"Milwaukee Bucks",100,"",16051,"",1
"876","201702260DEN",2017-02-26,"5:00p","Memphis Grizzlies",105,"Denver Nuggets",98,"",18024,"",0
"877","201702260WAS",2017-02-26,"5:00p","Utah Jazz",102,"Washington Wizards",92,"",19648,"",0
"878","201702260DET",2017-02-26,"6:00p","Boston Celtics",104,"Detroit Pistons",98,"",20141,"",0
"879","201702260TOR",2017-02-26,"6:00p","Portland Trail Blazers",106,"Toronto Raptors",112,"",19800,"",1
"880","201702260OKC",2017-02-26,"7:00p","New Orleans Pelicans",110,"Oklahoma City Thunder",118,"",18203,"",1
"881","201702260LAC",2017-02-26,"9:30p","Charlotte Hornets",121,"Los Angeles Clippers",124,"OT",19060,"",1
"882","201702270CLE",2017-02-27,"7:00p","Milwaukee Bucks",95,"Cleveland Cavaliers",102,"",20562,"",1
"883","201702270NYK",2017-02-27,"7:00p","Toronto Raptors",92,"New York Knicks",91,"",19812,"",0
"884","201702270PHI",2017-02-27,"7:00p","Golden State Warriors",119,"Philadelphia 76ers",108,"",20585,"",0
"885","201702270BOS",2017-02-27,"7:30p","Atlanta Hawks",114,"Boston Celtics",98,"",18624,"",0
"886","201702270DAL",2017-02-27,"8:30p","Miami Heat",89,"Dallas Mavericks",96,"",19539,"",1
"887","201702270HOU",2017-02-27,"9:30p","Indiana Pacers",117,"Houston Rockets",108,"",18055,"",0
"888","201702270SAC",2017-02-27,"10:30p","Minnesota Timberwolves",102,"Sacramento Kings",88,"",17608,"",0
"889","201702280WAS",2017-02-28,"7:00p","Golden State Warriors",108,"Washington Wizards",112,"",20356,"",1
"890","201702280DET",2017-02-28,"7:30p","Portland Trail Blazers",113,"Detroit Pistons",120,"OT",13502,"",1
"891","201702280CHI",2017-02-28,"8:00p","Denver Nuggets",125,"Chicago Bulls",107,"",21015,"",0
"892","201702280MEM",2017-02-28,"8:00p","Phoenix Suns",112,"Memphis Grizzlies",130,"",15871,"",1
"893","201702280OKC",2017-02-28,"8:00p","Utah Jazz",106,"Oklahoma City Thunder",109,"",18203,"",1
"894","201702280LAL",2017-02-28,"10:30p","Charlotte Hornets",109,"Los Angeles Lakers",104,"",18997,"",0
"895","201703010ORL",2017-03-01,"7:00p","New York Knicks",101,"Orlando Magic",90,"",16005,"",0
"896","201703010ATL",2017-03-01,"7:30p","Dallas Mavericks",95,"Atlanta Hawks",100,"",12483,"",1
"897","201703010MIA",2017-03-01,"7:30p","Philadelphia 76ers",98,"Miami Heat",125,"",19609,"",1
"898","201703010TOR",2017-03-01,"7:30p","Washington Wizards",105,"Toronto Raptors",96,"",19800,"",0
"899","201703010BOS",2017-03-01,"8:00p","Cleveland Cavaliers",99,"Boston Celtics",103,"",18624,"",1
"900","201703010MIL",2017-03-01,"8:00p","Denver Nuggets",110,"Milwaukee Bucks",98,"",13214,"",0
"901","201703010NOP",2017-03-01,"8:00p","Detroit Pistons",86,"New Orleans Pelicans",109,"",14406,"",1
"902","201703010SAS",2017-03-01,"8:30p","Indiana Pacers",99,"San Antonio Spurs",100,"",18418,"",1
"903","201703010UTA",2017-03-01,"9:00p","Minnesota Timberwolves",107,"Utah Jazz",80,"",19127,"",0
"904","201703010LAC",2017-03-01,"10:30p","Houston Rockets",122,"Los Angeles Clippers",103,"",19060,"",0
"905","201703010SAC",2017-03-01,"10:30p","Brooklyn Nets",109,"Sacramento Kings",100,"",17608,"",0
"906","201703020CHI",2017-03-02,"8:00p","Golden State Warriors",87,"Chicago Bulls",94,"",22253,"",1
"907","201703020PHO",2017-03-02,"9:00p","Charlotte Hornets",103,"Phoenix Suns",120,"",16572,"",1
"908","201703020POR",2017-03-02,"10:30p","Oklahoma City Thunder",109,"Portland Trail Blazers",114,"",19875,"",1
"909","201703030ATL",2017-03-03,"7:00p","Cleveland Cavaliers",135,"Atlanta Hawks",130,"",18877,"",0
"910","201703030ORL",2017-03-03,"7:00p","Miami Heat",99,"Orlando Magic",110,"",17136,"",1
"911","201703030PHI",2017-03-03,"7:00p","New York Knicks",102,"Philadelphia 76ers",105,"",18518,"",1
"912","201703030WAS",2017-03-03,"7:00p","Toronto Raptors",114,"Washington Wizards",106,"",20356,"",0
"913","201703030MIL",2017-03-03,"8:00p","Los Angeles Clippers",101,"Milwaukee Bucks",112,"",16208,"",1
"914","201703030DAL",2017-03-03,"8:30p","Memphis Grizzlies",100,"Dallas Mavericks",104,"",19480,"",1
"915","201703030PHO",2017-03-03,"9:00p","Oklahoma City Thunder",111,"Phoenix Suns",118,"",18055,"",1
"916","201703030UTA",2017-03-03,"9:00p","Brooklyn Nets",97,"Utah Jazz",112,"",19911,"",1
"917","201703030NOP",2017-03-03,"9:30p","San Antonio Spurs",101,"New Orleans Pelicans",98,"OT",17669,"",0
"918","201703030LAL",2017-03-03,"10:30p","Boston Celtics",115,"Los Angeles Lakers",95,"",18997,"",0
"919","201703040PHI",2017-03-04,"6:00p","Detroit Pistons",136,"Philadelphia 76ers",106,"",19523,"",0
"920","201703040MIA",2017-03-04,"8:00p","Cleveland Cavaliers",92,"Miami Heat",120,"",19600,"",1
"921","201703040MIL",2017-03-04,"8:00p","Toronto Raptors",94,"Milwaukee Bucks",101,"",16775,"",1
"922","201703040CHI",2017-03-04,"8:30p","Los Angeles Clippers",101,"Chicago Bulls",91,"",22807,"",0
"923","201703040DEN",2017-03-04,"9:00p","Charlotte Hornets",112,"Denver Nuggets",102,"",14708,"",0
"924","201703040HOU",2017-03-04,"9:00p","Memphis Grizzlies",108,"Houston Rockets",123,"",18055,"",1
"925","201703040SAS",2017-03-04,"9:00p","Minnesota Timberwolves",90,"San Antonio Spurs",97,"OT",18418,"",1
"926","201703040POR",2017-03-04,"10:00p","Brooklyn Nets",116,"Portland Trail Blazers",130,"",19638,"",1
"927","201703050ATL",2017-03-05,"1:00p","Indiana Pacers",97,"Atlanta Hawks",96,"",15366,"",0
